char,movie,mbti,votes
Swifty,Arctic Dogs,ENFP,11 Pdb Votes
Bodi,Rock Dog,ENFP,24 Pdb Votes
Wesley,Desperados,ENFP,11 Pdb Votes
Spotty,Padak,ENFP,14 Pdb Votes
Alice Littleton,Come Away (2020),ENFP,3 Pdb Votes
Hatter,Come Away (2020),ENFP,1 Pdb Vote
Oscar Ekdahl,Fanny & Alexander (1982),ENFP,3 Pdb Votes
Monique Laroche,Around the World in 80 Days (2004),ENFP,15 Pdb Votes
Kayla Pierce,The F**k-It list,ENFP,4 Pdb Votes
Aggie Cromwell,Halloweentown (1998),ENFP,35 Pdb Votes
Marnie Piper,Halloweentown (1998),ENFP,55 Pdb Votes
Tommy Lee,The Dirt (2019),ENFP,73 Pdb Votes
Lilly Desange,MAMA (2013),ENFP,23 Pdb Votes
"Ron Wilson, Bus Driver",Sky High (2005),ENFP,14 Pdb Votes
Kay Engel,Freier Fall - Free Fall,ENFP,4 Pdb Votes
Dawn,Strange Magic (2015),ENFP,35 Pdb Votes
Cindy Schlepper,Rock And Rule,XXXX,4 Pdb Votes
Ryoo Bok-Hee,Sunny (2011-South Korean Movie),XXXX,6 Pdb Votes
Kim Jang-Mi,Sunny (2011-South Korean Movie),ENFP,2 Pdb Votes
Lena Hyena,Who Framed Roger Rabbit (1988),ENFP,30 Pdb Votes
Psycho,Who Framed Roger Rabbit (1988),ENFP,14 Pdb Votes
Kneller,Wristcutters - A Love Story,ENFP,3 Pdb Votes
Desiree,Wristcutters - A Love Story,XXXX,5 Pdb Votes
Lars Erickssong,Eurovision Song Contest: The Story of Fire Saga,ENFP,64 Pdb Votes
Lee Israel,Can You Ever Forgive Me? (2017),ENFP,10 Pdb Votes
Moose,Step Up : Highwater,ENFP,46 Pdb Votes
Brancaleone da Norcia,"L'armata Brancaleone (For Love and Gold, 1966)",ENFP,6 Pdb Votes
William “Bill” S. Preston Esquire,Bill & Ted (Franchise),ENFP,50 Pdb Votes
Shizuru,Heavenly Forest (2006),XXXX,4 Pdb Votes
Dara,Two Blue Stripes (2019),ENFP,12 Pdb Votes
Shively,Realityhigh,ENFP,1 Pdb Vote
Angel Deverell,Angel (2007),ENFP,2 Pdb Votes
Rowley Jefferson,Diary of a Wimpy Kid: The Long Haul,ENFP,8 Pdb Votes
Angela,A Cinderella Story: Once Upon A Song (2011),ENFP,3 Pdb Votes
Ricky Tarr,Tinker Tailor Soldier Spy (2011),ENFP,9 Pdb Votes
Gobi,Over the Moon (2020),ENFP,54 Pdb Votes
Dicky,Feel the Beat (2020),ENFP,3 Pdb Votes
Stacey Sutton,James Bond Film Series,ENFP,8 Pdb Votes
"Pinocchio ( Jonathan Taylor Thomas )  ""Woody""",The Adventures of Pinocchio (1996),ENFP,6 Pdb Votes
Sheldon,Friday the 13th (1980),ENFP,13 Pdb Votes
Nezihe,Biz Böyleyiz (The Way We Are),ENFP,3 Pdb Votes
Nim Rusoe,Nim's Island,ENFP,27 Pdb Votes
Stella Bradshaw,An Awfully Big Adventure (1995),ENFP,8 Pdb Votes
Andrew Bagby,Dear Zachary: A Letter to a Son About His Father,ENFP,5 Pdb Votes
Juliet Butler,Artemis Fowl (2020),ENFP,1 Pdb Vote
Gliss,Tinker Bell (2008),ENFP,58 Pdb Votes
Hopeful,The Pilgrim's Progess (2005),ENFP,10 Pdb Votes
Tommy Callahan,Tommy Boy (1995),ENFP,18 Pdb Votes
Memo,Kogustaki Mucize 7,ENFP,7 Pdb Votes
Marianne Drumond,La Belle Époque (2019),ENFP,1 Pdb Vote
Reggie Lampert,Charade (1963),ENFP,44 Pdb Votes
Simon,Da 5 Bloods (2020),ENFP,1 Pdb Vote
She,Shiki-Jitsu,ENFP,13 Pdb Votes
Casey Newton,Tomorrowland (2015),ENFP,109 Pdb Votes
Shane,The Endless,ENFP,2 Pdb Votes
Øystein Stene,The Painter and the Thief (2020),ENFP,2 Pdb Votes
Molly Maxwell,Molly Maxwell (2013),ENFP,4 Pdb Votes
Damien Cockburn,Tropic Thunder (2008),ENFP,12 Pdb Votes
Chloé,Eric Rohmer's Love In The Afternoon,ENFP,9 Pdb Votes
Layne Abeley,The Clique,ENFP,28 Pdb Votes
Grace Marshall,Air Force One (1997),ENFP,1 Pdb Vote
Alice Marshall,Air Force One (1997),ENFP,1 Pdb Vote
Marie,Who Am I- No System is Safe,ENFP,2 Pdb Votes
Parade Leader,A Trip To The Moon (1902),ENFP,2 Pdb Votes
The Balloons,The Red Balloon (1956),ENFP,2 Pdb Votes
The Blue Balloon,The Red Balloon (1956),ENFP,2 Pdb Votes
Moff,Human Traffic,ENFP,2 Pdb Votes
Lulu,Human Traffic,ENFP,1 Pdb Vote
Leopoldo Vannucci,I vitelloni (1953),ENFP,8 Pdb Votes
Cathy Brenner,The Birds (1963),ENFP,5 Pdb Votes
"Apurba ""Apu"" Roy",The World Of Apu (1959),INFP,18 Pdb Votes
Ed Wood,Ed Wood (1994),ENFP,50 Pdb Votes
Bobby Benson,The Day the Earth Stood Still (1951),ENFP,4 Pdb Votes
Virgil Fox,Minutemen (Disney),ENFP,11 Pdb Votes
Ziggy,The Jungle Book (1967),ENFP,6 Pdb Votes
Buzzie,The Jungle Book (1967),ENFP,5 Pdb Votes
S.J. Tuohy,The Blind Side,ENFP,38 Pdb Votes
Jennifer “Drippy” Logan,Wild Child (2008),ENFP,65 Pdb Votes
"Playmate, Miss May",Apocalypse Now (1979),ENFP,12 Pdb Votes
Christmas Flint,Troop Zero,ENFP,11 Pdb Votes
Jacquimo,Thumbelina (1994),ENFP,27 Pdb Votes
Louison,Delicatessen (1991),ENFP,8 Pdb Votes
Flora Fairchild,The Turning (2020),ENFP,20 Pdb Votes
Stormy Weathers,Short Cuts (1993),ENFP,4 Pdb Votes
Paul Finnigan,Short Cuts (1993),ENFP,6 Pdb Votes
Jane Banner,Wind River,ENFP,31 Pdb Votes
Murphy Dunne,The Blues Brothers (1980),ENFP,8 Pdb Votes
Ray,The Blues Brothers (1980),ENFP,3 Pdb Votes
Poppy,Happy Go Lucky,ENFP,25 Pdb Votes
Reiner,The Counselor,ENFP,2 Pdb Votes
Corinne Dufour,James Bond Film Series,XXXX,5 Pdb Votes
Dave,Breaking Away (1979),ENFP,1 Pdb Vote
Kyle Connellan,Dolphin Tale (2011),ENFP,3 Pdb Votes
Lucy,My Week With Marilyn,ENFP,5 Pdb Votes
Ella Ashen,Dead Silence,XXXX,19 Pdb Votes
Little Red Riding Hood,Red Riding Hood,ENFP,8 Pdb Votes
Dough Boy,Taxi Driver (1976),ENFP,3 Pdb Votes
"Djuna ""D.J."" Berlin",Everyone Says I Love You (1996),ENFP,43 Pdb Votes
Steven Strange,Dr. Strange (1978),ENFP,1 Pdb Vote
Juror #12,12 Angry Men (1997),XXXX,6 Pdb Votes
Ian 'Ray' Raymond,High Fidelity (2000),ENFP,33 Pdb Votes
Olly Bright,"Everything, Everything",ENFP,2 Pdb Votes
Tony,Bravetown,ENFP,4 Pdb Votes
Hannah Williams,Mission: Impossible (Franchise),ENFP,2 Pdb Votes
Montgomery Brewster,Brewster's Millions (1985),ENFP,10 Pdb Votes
Principal Wally Snur,Bad Teacher,ENFP,35 Pdb Votes
Ava Gardner,The Aviator,ENFP,3 Pdb Votes
Celeste,16 Wishes (2010),ENFP,11 Pdb Votes
Brian,Half Baked (1998),ENFP,19 Pdb Votes
Veronica “Vonnie” Sybil,Cafe Society (2016),ENFP,113 Pdb Votes
Madeleine,Masculin Féminin,ENFP,19 Pdb Votes
Aquamarine,Aquamarine (2006),ENFP,64 Pdb Votes
Charlie Geller,The Big Short (2015),ENFP,6 Pdb Votes
Lucy Whitmore,50 First Dates,ENFP,10 Pdb Votes
Ahchoo,Robin Hood: Men in Tights,ENFP,6 Pdb Votes
Charlie McKay,Kate & Leopold,ENFP,23 Pdb Votes
Imogen,Down to you,ENFP,1 Pdb Vote
Chris Carey,Bad Trip (2020),ENFP,6 Pdb Votes
Sebastian de Rosa,Alien vs. Predator (Franchise),ENFP,2 Pdb Votes
Wendy,The To Do List,ENFP,0
Larry Hockett,Bull Durham (1988),ENFP,0
Annie Savoy,Bull Durham (1988),ENFP,17 Pdb Votes
Carolyn McAdams,Flight of the Navigator (1986),XXXX,4 Pdb Votes
Marilyn Bartlett,Charlie Bartlett,ENFP,2 Pdb Votes
Art,Monsters University (2013),ENFP,42 Pdb Votes
Terri,Monsters University (2013),ENFP,19 Pdb Votes
Paquita Maria Sanchez,Braindead/Dead Alive (1992),ENFP,4 Pdb Votes
Paul,Cabin Fever,ENFP,4 Pdb Votes
Jane Fuller,The Thirteenth Floor,ENFP,3 Pdb Votes
Tonguey,Kung Pow: Enter the Fist (2002),ENFP,5 Pdb Votes
Kalpana Shetty,Ghajini,ENFP,46 Pdb Votes
Lily,Legend (1985),ENFP,19 Pdb Votes
Commander Melanoff,The Willoughbys (2020),ENFP,15 Pdb Votes
Bryan Patrick Lyndon,Barry Lyndon (1975),ENFP,12 Pdb Votes
"Christopher ""Kit"" Marlowe",Shakespeare in Love (1998),ENFP,1 Pdb Vote
Dalva,Carandiru (2003),ENFP,2 Pdb Votes
Amy Peterson,Fright Night,ENFP,6 Pdb Votes
Freddy Honeychurch,A Room with a View (1985),ENFP,9 Pdb Votes
Mr. Emerson,A Room with a View (1985),ENFP,6 Pdb Votes
Lucy Honeychurch,A Room with a View (1985),ENFP,44 Pdb Votes
Goldie Wilson,Back to the Future (Series),ENFP,77 Pdb Votes
Taka,Queen (2013),XXXX,4 Pdb Votes
Wedgehead,UglyDolls,ENFP,11 Pdb Votes
Kitty,UglyDolls,ENFP,32 Pdb Votes
Becky,The Intern (2015),ENFP,8 Pdb Votes
"Bed,Bath And Beyond Guy",Click (2006),ENFP,7 Pdb Votes
Jim Graham,Empire of The Sun,ENFP,19 Pdb Votes
Lee Donowitz,True Romance (1993),ENFP,9 Pdb Votes
Philip Henslowe,Shakespeare in Love (1998),XXXX,4 Pdb Votes
Short Thug/Shorty,Tangled (2010),ENFP,45 Pdb Votes
Donna Hawthorne,A Scanner Darkly (2006),ENFP,8 Pdb Votes
Milly,What's Up with Love? (2002),ENFP,11 Pdb Votes
Seth Clearwater,Twilight (Franchise),ENFP,95 Pdb Votes
Rebecca,Love Wedding Repeat (2020),XXXX,3 Pdb Votes
Xavier Laflamme,Goon (2011),ENFP,5 Pdb Votes
Jim Feingold,The Game (1997),XXXX,1 Pdb Vote
Alexis,La La Land (2016),ENFP,11 Pdb Votes
Patrice,No Strings Attached (2011),ENFP,3 Pdb Votes
Lysander Scamander,Fantastic Beasts,ENFP,10 Pdb Votes
Geli Raubal,Hitler: The Rise of Evil (2003),ENFP,6 Pdb Votes
Knepfler,Hanna (2011),ENFP,1 Pdb Vote
Katherine “Kit Kat” Lake,About Time (2013),ENFP,100 Pdb Votes
Osgood Fielding III,Some Like It Hot (1959),ENFP,25 Pdb Votes
Richard Sherman,The Seven Year Itch (1955),XXXX,22 Pdb Votes
Chop-Top Sawyer,The Texas Chainsaw Massacre (Franchise),ENFP,60 Pdb Votes
Memo,Miracle in Cell No. 7 (2019),ENFP,20 Pdb Votes
Timothy Cavendish,Cloud Atlas (2012),ENFP,19 Pdb Votes
Megan Wheeler,Pale Rider (1985),XXXX,5 Pdb Votes
Crown Prince Henry,Ever After: A Cinderella Story,ENFP,39 Pdb Votes
Shiver,Barbie and the Magic of Pegasus (2005),ENFP,43 Pdb Votes
Mighty Eagle,The Angry Birds Movie (2016),ENFP,128 Pdb Votes
Baron Samedi,James Bond Film Series,ENFP,13 Pdb Votes
Erica Albright,The Social Network (2010),XXXX,107 Pdb Votes
İdris Karasu,Ahlat Ağacı,ENFP,21 Pdb Votes
Chuck,The Maze Runner (Film Trilogy),ENFP,113 Pdb Votes
A Gamin,Modern Times (1936),ENFP,24 Pdb Votes
Eglantine,Legend of the Guardians: The Owls of Ga'Hoole,ENFP,7 Pdb Votes
Prince Philipe Charming,Charming (2018),ENFP,28 Pdb Votes
Inspector Kate Moore,Dirty Harry,ENFP,4 Pdb Votes
Morph,Treasure Planet (2002),ENFP,77 Pdb Votes
Miles,Guns Akimbo (2020),ENFP,52 Pdb Votes
Jeffery Price,Men in Black,ENFP,1 Pdb Vote
Jocelyn Jordan,The Manchurian Candidate (1962),ENFP,1 Pdb Vote
Pam,The Texas Chainsaw Massacre (Franchise),ENFP,27 Pdb Votes
Franck Eggelhoffer,Father of the Bride (1991),ENFP,11 Pdb Votes
Paloma,James Bond Film Series,ENFP,183 Pdb Votes
Mrs. Whatsit,A Wrinkle in Time (2018),ENFP,17 Pdb Votes
Curt Wild,Velvet Goldmine (1998),ENFP,19 Pdb Votes
Kelly Curtis Malcolm,Jurassic Park / Jurassic World (Film Franchise),ENFP,26 Pdb Votes
Nordberg,The Naked Gun,ENFP,3 Pdb Votes
Grandma,The Ant Bully,ENFP,6 Pdb Votes
Matthew Patel,Scott Pilgrim vs. the World (2010),ENFP,80 Pdb Votes
Penny Pacino,Confessions of a Dangerous Mind (2002),ENFP,2 Pdb Votes
Lila Crane,Psycho (1998),ENFP,10 Pdb Votes
Aladar,Dinosaur (2000),ENFP,54 Pdb Votes
George Newman,UHF,ENFP,44 Pdb Votes
Jimmy Chan (#2 Son),Charlie Chan,ENFP,3 Pdb Votes
Kenny DeNunez,The Sandlot (1993),XXXX,2 Pdb Votes
Sara Loreau,Proxima (2019),XXXX,1 Pdb Vote
Chuck,Tucker & Dale vs. Evil (2010),XXXX,1 Pdb Vote
Les Hirsch,Remember Me (2010),ENFP,9 Pdb Votes
King William IV,The Young Victoria (2009),ENFP,5 Pdb Votes
Fred,A Christmas Carol (2009),ENFP,30 Pdb Votes
William Gallagher,P.S. I Love You (2007),ENFP,10 Pdb Votes
Gerry Kennedy,P.S. I Love You (2007),ENFP,38 Pdb Votes
"Randolph ""Randy"" Dupree","You, Me, and Dupree ( 2006)",ENFP,11 Pdb Votes
Alexander the Great,Alexander (2004),ENFP,4 Pdb Votes
"Nikos ""Nick"" Portokalos",My Big Fat Greek Wedding (franchise),ENFP,6 Pdb Votes
Simon Graham,The Last Samurai (2003),ENFP,6 Pdb Votes
Nobutada,The Last Samurai (2003),XXXX,6 Pdb Votes
Sue,Bad Santa (2003- 2016),ENFP,38 Pdb Votes
Linda McKay,Hollow Man (2000),ENFP,5 Pdb Votes
Susan Cooper,Spy (2015),ENFP,2 Pdb Votes
Norma Rae Webster,Norma Rae (1979),ENFP,59 Pdb Votes
Spankey,The Wizard (1989),ENFP,1 Pdb Vote
Twitchy,Hoodwinked! (2005),ENFP,1 Pdb Vote
"Eliza, Comtesse de Feullide",Becoming Jane (2007),XXXX,1 Pdb Vote
Mary Rivers,Jane Eyre (2011),ENFP,28 Pdb Votes
Miss Bates,Emma (1996),ENFP,0
"Thomas ""Tom"" Bertram, Jr.",Mansfield Park (1999),XXXX,0
Michael O'Neal,My Best Friend's Wedding (1997),ENFP,0
George,George of the Jungle (1997-2003),ENFP,35 Pdb Votes
"Margaret ""Maggie"" Carpenter",Runaway Bride (1999),ENFP,35 Pdb Votes
Andy Kaufman,Man on the Moon (1999),ENFP,25 Pdb Votes
Stuart Abernathy,Small Soldiers (1998),ENFP,6 Pdb Votes
Bear,Armageddon (1998),ENFP,5 Pdb Votes
Denis Thatcher,The Iron Lady (2011),ENFP,4 Pdb Votes
Danty Duff,Far and Away (1992),ENFP,2 Pdb Votes
Shannon Christie,Far and Away (1992),ENFP,9 Pdb Votes
Beethoven,Beethoven,ENFP,14 Pdb Votes
Parry,The Fisher King (1991),ENFP,22 Pdb Votes
Mark,"Truly, Madly, Deeply ( 1990)",ENFP,9 Pdb Votes
Kirsty Cotton,Hellraiser,ENFP,41 Pdb Votes
Dr. Emily Carson,Turner & Hooch (1989),ENFP,5 Pdb Votes
Rusty,Footloose (1984),ENFP,7 Pdb Votes
Will Halloway,Something Wicked This Way Comes (1983),XXXX,1 Pdb Vote
Everest,Abominable (2019),ENFP,17 Pdb Votes
Del Griffith,"Planes, Trains and Automobiles (1987)",ENFP,58 Pdb Votes
Mr. MacMillan,Big (1988),ENFP,7 Pdb Votes
Charlie Bodell,Peggy Sue Got Married ( 1986),ENFP,1 Pdb Vote
Elliott dragon,Pete's Dragon (1977),ENFP,5 Pdb Votes
Sister Honey,The Wicker Man (2006),ENFP,2 Pdb Votes
Willow MacGregor,The Wicker Man (1973),ENFP,14 Pdb Votes
Clarisse,Fahrenheit 451 (1966),ENFP,7 Pdb Votes
Havershaw,The Love Bug (1968),ENFP,1 Pdb Vote
Sir Robin of Locksley / Robin Hood ( Errol Flynn ),The Adventures of Robin Hood (1938),ENFP,5 Pdb Votes
"Josephine ""Jo"" March",Little Women (1933),ENFP,4 Pdb Votes
"Kimberly ""Kim"" Hart (Pink Ranger)",Power Rangers (2017),ENFP,38 Pdb Votes
Secretary Blanche Hodel,Grease (1978),ENFP,6 Pdb Votes
Jan,Grease (1978),ENFP,16 Pdb Votes
Icarus,Hercules (franchise),ENFP,20 Pdb Votes
Solon,Clash of the Titans,ENFP,2 Pdb Votes
Iolaus of Athens,Hercules (2014),ENFP,2 Pdb Votes
Brian Plummer,The Equalizer ( 2014- 2018),ENFP,1 Pdb Vote
Tyson,Percy Jackson (film series 2010-2013),ENFP,19 Pdb Votes
Leonard Lowe,Awakenings (1990),ENFP,10 Pdb Votes
Choy,King Kong (2005),ENFP,8 Pdb Votes
Diane Freeling,Poltergeist (1982),ENFP,24 Pdb Votes
Zoey Necrodopolis,Z-O-M-B-I-E-S (2018),ENFP,4 Pdb Votes
Bree,Z-O-M-B-I-E-S (2018),ENFP,23 Pdb Votes
Zed Necrodopolis,Z-O-M-B-I-E-S (2018),ENFP,103 Pdb Votes
Helen,The Miseducation of Cameron Post (2018),ENFP,1 Pdb Vote
Ed Vulliamy,Official Secrets (2019),ENFP,1 Pdb Vote
Yudai Saiki,"Like Father, Like Son (2013)",ENFP,5 Pdb Votes
J.T. Hague,Planet Terror (2007),ENFP,6 Pdb Votes
Creeper,The Black Cauldron (1985),ENFP,29 Pdb Votes
Ozzie Jones,Leprechaun (1993),ENFP,5 Pdb Votes
Sybil Stone,The Family Stone,XXXX,8 Pdb Votes
Becky's Grandma,What's Eating Gilbert Grape (1993),ENFP,6 Pdb Votes
Bobby McBurney,What's Eating Gilbert Grape (1993),ENFP,5 Pdb Votes
Jane,On the Road (2012),ENFP,5 Pdb Votes
"Driver (""Rome"")",Night on Earth (1991),ENFP,24 Pdb Votes
Chip,Beauty and the Beast (2017),ENFP,21 Pdb Votes
J.P.,Grandma's Boy (2006),ENFP,2 Pdb Votes
Jeff,Grandma's Boy (2006),ENFP,5 Pdb Votes
Neha Patel,The Internship (2013),ENFP,11 Pdb Votes
"William ""Billy"" McMahon",The Internship (2013),ENFP,26 Pdb Votes
Grandma Krömeier,Er ist wieder da (2015) (Look Who's Back),ENFP,7 Pdb Votes
Franziska Krömeier,Er ist wieder da (2015) (Look Who's Back),ENFP,27 Pdb Votes
Veronica Franco,Dangerous Beauty (1998),ENFP,54 Pdb Votes
Grandma Georgina,Charlie and the Chocolate Factory (2005),ENFP,10 Pdb Votes
Sir Walter Loxley,Robin Hood (2010),ENFP,2 Pdb Votes
Helen Schmidt,About Schmidt (2002),ENFP,2 Pdb Votes
Randall Hertzel,About Schmidt (2002),ENFP,11 Pdb Votes
Diana Palmer,The Phantom (1996),ENFP,3 Pdb Votes
Wendy the Good Little Witch ( Hilary Duff 1998),Casper (1995),ENFP,38 Pdb Votes
Bricklebaum,The Grinch (2018),XXXX,6 Pdb Votes
Penny Pinchelow/Fanny Felcher (2014),Dumb and Dumber (1994),XXXX,26 Pdb Votes
"Penelope ""Penny"" Lockhart",Seeking a Friend for the End of the World,ENFP,89 Pdb Votes
"Hannah ""Nana"" Weaver","Crazy, Stupid, Love (2011)",ENFP,1 Pdb Vote
Tom Blakelee,The Last Song (2010),ENFP,3 Pdb Votes
Burt Munro,The World's Fastest Indian (2005),ENFP,1 Pdb Vote
Dennis Denuto,The Castle (1997),ENFP,15 Pdb Votes
Rhonda Epinstall,Muriel's Wedding (1994),XXXX,160 Pdb Votes
Kate Andrich,Last Christmas (2019),ENFP,3 Pdb Votes
Peter Martin,Westworld (1973),ENFP,20 Pdb Votes
"Bill, the Candy Store Owner",Willy Wonka and the Chocolate Factory (1971),ENFP,114 Pdb Votes
Thelma,Thelma & Louise (1991),ENFP,13 Pdb Votes
Hogan 'Hoagie' Malloy,Tag (2018),ENFP,9 Pdb Votes
Vermin,The Warriors (1979),ENFP,5 Pdb Votes
Norville Barnes,The Hudsucker Proxy,ENFP,1 Pdb Vote
Mama,Jack Frost (1979),ENFP,2 Pdb Votes
Zeynep,Banker Bilo,ENFP,3 Pdb Votes
Maggie,Great Expectations (1998),ENFP,24 Pdb Votes
Lily Bridges,Earthquake Bird (2019),ENFP,15 Pdb Votes
Alex,Enter the Void (2009),ENFP,36 Pdb Votes
Bibi Blocksberg,Bibi Und Tina (2014),ENFP,26 Pdb Votes
Natalie,Love Actually (2003),ENFP,48 Pdb Votes
Ray,Scary Movie,ENFP,40 Pdb Votes
Percy Shelley,Mary Shelley (2017),ENFP,48 Pdb Votes
Man Mohan “Millimeter”,3 Idiots (2009),ENFP,4 Pdb Votes
Maureen,The Meyerowitz Stories (2017),ENFP,1 Pdb Vote
Oswaldo,"Four Days in September (1997) O Que É Isso, Companheiro?",ENFP,259 Pdb Votes
Nicole Barber,Marriage Story (2019),ENFP,40 Pdb Votes
Skippy Rabbit,Robin Hood (1973),ENFP,47 Pdb Votes
Amelia Earhart,Night At The Museum (Franchise),ENFP,14 Pdb Votes
Rexy,Night At The Museum (Franchise),ENFP,13 Pdb Votes
Nicky Daley,Night At The Museum (Franchise),ENFP,64 Pdb Votes
Teddy Roosevelt,Night At The Museum (Franchise),ENFP,103 Pdb Votes
Merlin,Shrek (Franchise),ENFP,35 Pdb Votes
Lula Pace Fortune,Wild at Heart (1990),ENFP,0
Henri Marie Raymond De Toulouse-Lautrec Monfa,Moulin Rouge (2001),ENFP,24 Pdb Votes
Edeline,Barbie In The 12 Dancing Princesses (2006),ENFP,30 Pdb Votes
Delia,Barbie In The 12 Dancing Princesses (2006),ENFP,44 Pdb Votes
Red Welby,"Three Billboards Outside Ebbing, Missouri (2017)",ENFP,22 Pdb Votes
Elien,Pelíšky (1999),ENFP,14 Pdb Votes
Rachel,Fantasia 2000 (1999),ENFP,4 Pdb Votes
Baby Whale,Fantasia 2000 (1999),XXXX,7 Pdb Votes
Flying John,Fantasia 2000 (1999),ENFP,5 Pdb Votes
Miss Ivannah,Mallrats (1995),ENFP,7 Pdb Votes
Lars,The Green Inferno (2013),ENFP,3 Pdb Votes
Phyllis,The Lego Batman Movie (2017),ENFP,6 Pdb Votes
Dick Grayson,The Lego Batman Movie (2017),ENFP,50 Pdb Votes
Joker,The Lego Batman Movie (2017),ENFP,160 Pdb Votes
Jill Johnson,Superhero Movie (2008),ENFP,11 Pdb Votes
John,Lost in Translation (2003),ENFP,43 Pdb Votes
Mame Dennis,Auntie Mame (1958),ENFP,25 Pdb Votes
Tonyo,Kita Kita (2017),ENFP,2 Pdb Votes
Peng,Abominable (2019),ENFP,30 Pdb Votes
Bailey Pruitt,Mystery Alaska,ENFP,1 Pdb Vote
Zoe,Alvin And The Chipmunks (2007),ENFP,90 Pdb Votes
Tinker Bell,Disney Fairies,ENFP,15 Pdb Votes
Prilla,Disney Fairies,ENFP,11 Pdb Votes
Ted Davidoff,A Rainy Day in New York (2019),ENFP,10 Pdb Votes
Joe Cooper,BASEketball (1998),ENFP,17 Pdb Votes
Madeleine Wallace,Amélie (2001),ENFP,22 Pdb Votes
Olivia Richards,The Princess Switch (2018),ENFP,9 Pdb Votes
Kevin Richards,The Princess Switch (2018),ENFP,15 Pdb Votes
Ed,Good Burger (1997),ENFP,69 Pdb Votes
Sabine,Mr. Bean's Holiday (2007),ENFP,21 Pdb Votes
Ray Williams,Rocketman (2019),ENFP,13 Pdb Votes
Brian Kessler,Kalifornia (1993),ENFP,2 Pdb Votes
Jay,The Forest of Love (2019),ENFP,9 Pdb Votes
Dale Denton,Pineapple Express (2008),ENFP,18 Pdb Votes
Patricia Hingle,Suspiria (2018),ENFP,18 Pdb Votes
Isabelle,Hugo (2010),ENFP,31 Pdb Votes
Elise Sellas,The Adjustment Bureau (2011),ENFP,7 Pdb Votes
Jenny,Lady Vengeance (2005),ENFP,9 Pdb Votes
Uncle Remus,Song of the South (1946),ENFP,3 Pdb Votes
Chloe Sweeney,Chloe (2009),ENFP,29 Pdb Votes
Milo Dean,The Skeleton Twins (2014),ENFP,16 Pdb Votes
Ziya,Happy Days (Neşeli Günler; 1978),ENFP,21 Pdb Votes
Fairy Godmother,Cinderella (2015),ENFP,47 Pdb Votes
The Butterfly,The Last Unicorn (1982),ENFP,10 Pdb Votes
Liz,Tall Girl (2019),XXXX,25 Pdb Votes
Steven,The Room (2003),ENFP,27 Pdb Votes
Penelope,Barbie As Rapunzel (2002),ENFP,57 Pdb Votes
Bibble,Barbie: Fairytopia (2005),ENFP,294 Pdb Votes
Bill Django,The Men Who Stare at Goats (2009),ENFP,4 Pdb Votes
Jamey,Sierra Burgess Is a Loser (2018),ENFP,32 Pdb Votes
Missy,Bill & Ted,ENFP,2 Pdb Votes
Dora,Dora and the Lost City Of Gold (2019),ENFP,97 Pdb Votes
Pirate Captain,The Pirates! In an Adventure with Scientists! (2012),ENFP,41 Pdb Votes
Nauls,The Thing (1982),ENFP,41 Pdb Votes
Colin Creevey,Harry Potter / Wizarding World Films,ENFP,115 Pdb Votes
Crysta,FernGully: The Last Rainforest (1992),ENFP,43 Pdb Votes
"Dame Marjorie ""Maude"" Chardin",Harold and Maude (1971),ENFP,67 Pdb Votes
Abby Mallard,Chicken Little (2005),ENFP,62 Pdb Votes
Marlène Sasseur,Le Dîner de cons (1998),ENFP,8 Pdb Votes
Susan “Sadie” Atkins,Once Upon a Time in... Hollywood (2019),ENFP,66 Pdb Votes
Marriane Beausejour,Allied (2016),ENFP,32 Pdb Votes
Fred Flarsky,Long Shot (2019),ENFP,14 Pdb Votes
Kate King,The Other Woman (2014),ENFP,72 Pdb Votes
Audrey Stockman,The Spy Who Dumped Me (2018),ENFP,18 Pdb Votes
Tommy,Snatch (2000),ENFP,30 Pdb Votes
Edward Bloom,Big Fish (2003),ENFP,157 Pdb Votes
"Charlotte ""Charlie"" Cantilini",Monster-In-Law (2005),ENFP,32 Pdb Votes
Tommy Johnson,"O Brother, Where Art Thou? (2000)",ENFP,20 Pdb Votes
Choi,21 (2008),ENFP,9 Pdb Votes
Ece,Mustang (2015),ENFP,10 Pdb Votes
Jack Bondurant,Lawless (2012),ENFP,2 Pdb Votes
Jeff Lonowski,Downsizing (2017),ENFP,10 Pdb Votes
Marquis des Arcis,Lady J (2018),ENFP,15 Pdb Votes
Debbie,Time Freak (2018),ENFP,36 Pdb Votes
Skye Elizabeth Aitken,Then Came You (2018),ENFP,29 Pdb Votes
Tully,Tully (2018),ENFP,19 Pdb Votes
Victor Bruntley,Miss Peregrine's Home for Peculiar Children (2016),ENFP,44 Pdb Votes
Edgar,Frankenweenie (2012),ENFP,52 Pdb Votes
Jof,The Seventh Seal (1957) (Det sjunde inseglet),ENFP,1 Pdb Vote
Cole Harrison,Summer's Shadow (2014),ENFP,1 Pdb Vote
Lanny Peters,Summer's Shadow (2014),ENFP,18 Pdb Votes
Mason,Short Term 12 (2013),ENFP,100 Pdb Votes
Annie Hall,Annie Hall (1977),ENFP,57 Pdb Votes
Eddie,"Lock, Stock and Two Smoking Barrels (1998)",ENFP,23 Pdb Votes
Sue Lor,Gran Torino (2008),ENFP,4 Pdb Votes
The President,Get Smart (2008),ENFP,40 Pdb Votes
