char,movie,mbti,votes
Johnno,Beats,INFP,56 Pdb Votes
Alex,Nightbooks (2021),INFP,6 Pdb Votes
Robert Fiske,Sunburn,XXXX,5 Pdb Votes
Cinderella,Cinderella (1997),INFP,51 Pdb Votes
Manotas,Una Película de Huevos,INFP,2 Pdb Votes
Sekki Oriko (Okko),Okkos Inn,INFP,1 Pdb Vote
Lucky,One Hundred and One Dalmatians (1961),INFP,8 Pdb Votes
Sergey,Firebird (2021),INFP,3 Pdb Votes
Tristan Reveur,Stay (2005),INFP,1 Pdb Vote
Bobby Garfield,Hearts in Atlantis,INFP,11 Pdb Votes
Kill Bill Kid,Tusk,INFP,2 Pdb Votes
Adrien Rivoire,Frantz,INFP,13 Pdb Votes
So-hwi,My Mighty Princess (2008),XXXX,48 Pdb Votes
Eva,Chatroom (2010),INFP,2 Pdb Votes
John Liu,"Turn Left, Turn Right (2003)",INFP,1 Pdb Vote
Ali Kerem,Recep İvedik Trilogy,INFP,3 Pdb Votes
Kayako Kirishima,Blue (2002),INFP,8 Pdb Votes
Ped,SuckSeed (2011),INFP,9 Pdb Votes
Kaoru Amane,A Song to the Sun (2006),XXXX,19 Pdb Votes
Anna Cassin,Adult Life Skills,INFP,0
Matthew,Ladybugs (1992),INFP,0
Daniel Williams,Bride Wars (2009),INFP,0
"Lt. Bill ""Cougar"" Cortell",Top Gun Series,INFP,0
"Olympia ""Girl""",Bird Box (2018),INFP,8 Pdb Votes
Gabriel Dangond,Regue Chicken,INFP,17 Pdb Votes
Marie/Clara the maid,The Nutcracker (1973),INFP,4 Pdb Votes
Chaz,Honey,INFP,2 Pdb Votes
Male M.U.T.O.,MonsterVerse,INFP,6 Pdb Votes
Spider-Man - Lotus (2022),Spider-Man - Lotus (2022),INFP,10 Pdb Votes
Marie,The Nutcracker (1995),INFP,3 Pdb Votes
Dr. Ben Sobel,Analyze This,XXXX,7 Pdb Votes
Vladimir Ivanoff,Moscow on the Hudson,INFP,2 Pdb Votes
"Therese ""Tweety"" Goldberg",All I Wanna Do (1998),INFP,2 Pdb Votes
Delphine,Le Rayon Vert (1986),INFP,26 Pdb Votes
Gray Brother (2016),The Jungle Book (2016),INFP,32 Pdb Votes
Albert de Morcerf,The Count of Monte Cristo (2002),INFP,17 Pdb Votes
Torti,Una Película de Huevos,INFP,2 Pdb Votes
Kenny Rossmore,We're The Millers,INFP,4 Pdb Votes
"Peter Parker ""Spider-Man""",Spider-Man - Lotus (2022),INFP,26 Pdb Votes
Tetê,Confessions of an Invisible Girl (Confissões de uma Garota Excluída),INFP,55 Pdb Votes
Jennifer Williams,Secret Obsession (2019),INFP,15 Pdb Votes
Skye Romano,fiatlux,INFP,1 Pdb Vote
Consumptive,Ko to tamo peva,INFP,8 Pdb Votes
Chuy,Mimic (1997-2003),INFP,1 Pdb Vote
Millie,Stonehearst Asylum (2014),INFP,6 Pdb Votes
Augie,Role Models,INFP,1 Pdb Vote
Tarapara,Diecisiete / Seventeen (2019),XXXX,2 Pdb Votes
Cuca (abuela),Diecisiete / Seventeen (2019),INFP,4 Pdb Votes
Clyde,Mean Creek (2004),INFP,26 Pdb Votes
Bartok,Bartok the Magnificent,INFP,10 Pdb Votes
Gilles,Persischstunden（Persian Lessons）,INFP,5 Pdb Votes
Izzy,Don't Hang Up (2016),INFP,5 Pdb Votes
Felix,Truth or Die,INFP,2 Pdb Votes
Nathan,Escape Room: Tournament of Champions,INFP,5 Pdb Votes
Stephanie,Sinister Series,INFP,3 Pdb Votes
Frances,Haunter (2013),INFP,1 Pdb Vote
Erica,Ma,INFP,1 Pdb Vote
Halinka,Kanał (1956),INFP,1 Pdb Vote
Michał,Kanał (1956),INFP,7 Pdb Votes
Kevin Peterson,The Boy Next Door (2015),XXXX,13 Pdb Votes
Davis,Scum (1979),INFP,3 Pdb Votes
valerio le rose,padrenostro (2020),INFP,20 Pdb Votes
Essel,The Green Knight,INFP,3 Pdb Votes
Willa Hartman,The River Wild (1994),INFP,5 Pdb Votes
Abby Miller,Elektra (2005),INFP,3 Pdb Votes
Günther,The Damned (1969),INFP,2 Pdb Votes
Herbert Thalmann,The Damned (1969),INFP,22 Pdb Votes
"Blubber ""Suicidal Goldfish""",Amélie (2001),INFP,33 Pdb Votes
Marta Sandoval,Vivo (2021),INFP,7 Pdb Votes
Tiny Tim,A Christmas Carol (2009),INFP,4 Pdb Votes
Doa,Qrallar,INFP,7 Pdb Votes
Linda,The Man from Earth (2007),XXXX,9 Pdb Votes
Venus Williams,King Richard (2021),INFP,1 Pdb Vote
Alma Dray,Now You See Me,INFP,1 Pdb Vote
João,Um Tio Quase Perfeito,INFP,8 Pdb Votes
Jack Linden,We Don't Live Here Anymore (2004),INFP,11 Pdb Votes
Rachel Rawlings,The Boss,INFP,1 Pdb Vote
The Beast,Beauty and the Beast (1978),INFP,6 Pdb Votes
Glenn Cho,G.B.F. (2013),INFP,4 Pdb Votes
Tanner Daniels,G.B.F. (2013),INFP,23 Pdb Votes
Francis Riverekim,Heartbeats (2010),INFP,10 Pdb Votes
Dark,Nowhere (1997),INFP,3 Pdb Votes
Julien Besson,Custody (2017),INFP,1 Pdb Vote
Gail,Trainspotting (1996),INFP,4 Pdb Votes
Allison,Trainspotting (1996),INFP,3 Pdb Votes
Josie,No Escape Room,INFP,8 Pdb Votes
Amy,Bergman Island (2021),XXXX,2 Pdb Votes
Chris,Bergman Island (2021),INFP,15 Pdb Votes
Terry,Dawn of the Dead (2004),INFP,3 Pdb Votes
Alexa,Candy Pop,INFP,4 Pdb Votes
Manuela von Meinhardis,Mädchen in Uniform (1958),INFP,1 Pdb Vote
Justine,Titane (2021),INFP,3 Pdb Votes
Little Boy,Lost Hearts,INFP,3 Pdb Votes
Alice,Zero and Alice,INFP,1 Pdb Vote
Patient,The Patient in Room 33,INFP,12 Pdb Votes
Marita,The Wishing Tree (film),XXXX,12 Pdb Votes
Rob,Pig,INFP,19 Pdb Votes
Ferdinand,Ferdinand,INFP,6 Pdb Votes
Fergus,The crying game (1992),INFP,5 Pdb Votes
Josee,Josee (2020),INFP,2 Pdb Votes
Liliana,Toc Toc,INFP,26 Pdb Votes
Lucy,Fear and Loathing in Las Vegas (1998),INFP,6 Pdb Votes
Peach,Deep (2021),INFP,1 Pdb Vote
Emma,Barbie Presents Thumbelina,INFP,3 Pdb Votes
Grayson,Dungeons & Dragons (film series),INFP,2 Pdb Votes
Buddy,Open Season (2006),INFP,10 Pdb Votes
Pedro,Pan's Labyrinth (2006) (El laberinto del fauno),INFP,22 Pdb Votes
Matthew Wertz (Jnr.),No Sudden Move (2021),INFP,2 Pdb Votes
Agnes,Old,INFP,3 Pdb Votes
Ana,The Spirit Of Beehive / El Espíritu de la Colmena (1973),INFP,2 Pdb Votes
Ana,Raise Ravens / Cría Cuervos (1976),INFP,18 Pdb Votes
Jodhaa Bai,Jodhaa Akbar,INFP,3 Pdb Votes
Mad Jack Lionel,Jasper Jones (2017),INFP,5 Pdb Votes
Bloom Bloom,The Brothers Bloom,INFP,4 Pdb Votes
Jasper Jones,Jasper Jones (2017),INFP,6 Pdb Votes
Ruby Gillis,Anne of Green Gables (1985),INFP,1 Pdb Vote
Sam “Nugget”  Sullivan,The 5th Wave (2016),INFP,8 Pdb Votes
Atalin Marques,Pessoas,INFP,16 Pdb Votes
The Father,Mirai (2018),INFP,0
Aimee Moore (Love),Collateral Beauty (2016),INFP,0
John Kite,How To Build A Girl,INFP,0
Lucas Weaver,Antlers (2021),INFP,0
Rocky,Boy (2010),INFP,0
Pooja Sahani,Mujhse Dosti Karoge!,INFP,19 Pdb Votes
Tim (Bear Plush Toy),Despicable Me (Franchise),INFP,29 Pdb Votes
Chloe Kessler,Nanny Cam (2014),INFP,1 Pdb Vote
Pantriste,"Corazón, las alegrías de Pantriste",INFP,3 Pdb Votes
Trapito,Petete y Trapito,INFP,3 Pdb Votes
Meena,Sing 2,INFP,2 Pdb Votes
Danny Ketch,Ghost Rider (Film Series),XXXX,1 Pdb Vote
Benny,Night Teeth,INFP,20 Pdb Votes
Sonny Berkowitz,The Tracey Fragments,INFP,2 Pdb Votes
Dougie,Wrath of Man (2021),INFP,8 Pdb Votes
Harrison (Artist),The Ballad of Buster Scruggs (2018),INFP,43 Pdb Votes
Aram Finklestein,The Rebound,INFP,12 Pdb Votes
Paul Revere,America: The Motion Picture (2021),INFP,12 Pdb Votes
Nagisa Hibino,His: I Didn’t Think I Would Fall in Love (2020),INFP,9 Pdb Votes
Tessie,Annie (2014),XXXX,5 Pdb Votes
Jacob “Jake” Grimm,The Brothers Grimm (2005),INFP,16 Pdb Votes
Júlia Ribeiro Pontes,É Fada! (2016),INFP,26 Pdb Votes
Pakshiraja,Enthiran,XXXX,6 Pdb Votes
Emily Cooper,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",INFP,13 Pdb Votes
Dora,100 Girls,INFP,2 Pdb Votes
Fidel Lansangan,100 Tula Para Kay Stella,INFP,5 Pdb Votes
Amanda Thripp,Matilda (1996),INFP,21 Pdb Votes
Elle,The Fast and the Furious (Film Franchise),INFP,9 Pdb Votes
Jane,Five Children and It,INFP,2 Pdb Votes
Virginia Woolf,Vita & Virginia (2018),INFP,28 Pdb Votes
Otto Kringelein,Grand Hotel (1932),INFP,5 Pdb Votes
Clarisse McClellan,Fahrenheit 451 (2018),INFP,19 Pdb Votes
Kyle Dodge,North Country,INFP,3 Pdb Votes
Wendy,Wendy,INFP,4 Pdb Votes
Dr. Adah Igonoh,93 Days (2016),INFP,1 Pdb Vote
Mavka,Mavka. The Forest song (2021),INFP,129 Pdb Votes
Marvin Martin Bijoux Clément,Reinventing Marvin,INFP,7 Pdb Votes
Agnese Cattaneo,Agnese,INFP,7 Pdb Votes
Kat Ashley,Elizabeth (1998 - 2007),ISFP,1 Pdb Vote
Kate (Annabelle : Creation),The Conjuring,INFP,4 Pdb Votes
Janice (Annabelle : Creation),The Conjuring,INFP,42 Pdb Votes
Katie (The Devil Made Me Do It),The Conjuring,INFP,2 Pdb Votes
Peggy Nottingham (The Conjuring 2),The Conjuring,XXXX,2 Pdb Votes
Rory (The Conjuring),The Conjuring,INFP,12 Pdb Votes
Grace Turner,All Summers End,INFP,1 Pdb Vote
Marion,Petite Maman,INFP,5 Pdb Votes
Keda,Alpha (2018),INFP,9 Pdb Votes
Cornelia,War for the Planet of the Apes (2017),INFP,6 Pdb Votes
Little Fox,Birdboy: The Forgotten Children,INFP,6 Pdb Votes
Margot Kim,Searching (2018),INFP,11 Pdb Votes
Rachel Parsons,Gothika (2003),INFP,4 Pdb Votes
Chloe Sava,Gothika (2003),INFP,28 Pdb Votes
Diana,Spencer,INFP,540 Pdb Votes
Nathan,Escape Room (2019),INFP,21 Pdb Votes
Prudie Drummond,The Jane Austen Book Club (2007),INFP,4 Pdb Votes
"Calista ""Cali"" Ferrer",My Ex and Whys,INFP,11 Pdb Votes
Wendy,The Lost Girls,XXXX,5 Pdb Votes
Jhilmil,Barfi! (2012),INFP,13 Pdb Votes
Cafe Girl,Naked (1993),INFP,1 Pdb Vote
Elizabeth,My Blueberry Nights (2007),INFP,4 Pdb Votes
Tess Durbeyfield,Tess (1979),XXXX,36 Pdb Votes
Rohit Mehra,Koi...Mil Gaya (2003),INFP,5 Pdb Votes
Bianca,Perfetti Sconosciuti,XXXX,6 Pdb Votes
Dwight Evans,Blue Ruin (2013),INFP,12 Pdb Votes
Peter,Midnight at the switchgrass,INFP,1 Pdb Vote
Gary,Fear Street (Franchise),INFP,16 Pdb Votes
James Pope,Brigsby Bear,INFP,16 Pdb Votes
Lisa,Meander,INFP,2 Pdb Votes
Belle’s Grandmother,Where We Belong (2019),INFP,1 Pdb Vote
Sue’s mother,Where We Belong (2019),INFP,2 Pdb Votes
Sohpie,Breathe In (2013),INFP,2 Pdb Votes
Willy,Willy The Sparrow (1989),INFP,1 Pdb Vote
Hanna,All Cheerleaders Die,INFP,6 Pdb Votes
Leena,All Cheerleaders Die,INFP,8 Pdb Votes
Lavender,Matilda (1996),INFP,65 Pdb Votes
Anais Pingot,Fat Girl (2001),INFP,8 Pdb Votes
Barnabé,Les Enfants de Timpelbach (Trouble at Timpetill),INFP,4 Pdb Votes
Charlotte,Les Enfants de Timpelbach (Trouble at Timpetill),INFP,2 Pdb Votes
Vincent Rhodes,The Road Within,INFP,3 Pdb Votes
Sieger,Boys (Jongens),INFP,33 Pdb Votes
Ae-Ran,The 8th Night,INFP,1 Pdb Vote
Zoe Bell,Trouble (2019),INFP,3 Pdb Votes
Treebor,Early Man (2018),INFP,1 Pdb Vote
Anna Ivanovna Khitrova,Eastern Promises,INFP,8 Pdb Votes
Mary Maceachran,Gosford Park,INFP,1 Pdb Vote
Romeo Montague,Romeo and Juliet (1968),INFP,33 Pdb Votes
Raoul Taburin,Raoul Taburin,INFP,1 Pdb Vote
Мефодий,Funny Friends,INFP,2 Pdb Votes
Simone Daniels,Prom,INFP,5 Pdb Votes
Michael,Shy Boys: IRL (2011),INFP,2 Pdb Votes
Maurizio Gucci,House of Gucci,INFP,361 Pdb Votes
Franz Jägerstätter,A Hidden Life,INFP,13 Pdb Votes
Blaumilch,Te'alat Blaumilch,INFP,1 Pdb Vote
Gabrielle Delacour,Harry Potter / Wizarding World Films,INFP,13 Pdb Votes
Roger Dearly,Cruella (2021),INFP,67 Pdb Votes
Aloshi Gomber,Iyobinte Pustakam,INFP,1 Pdb Vote
Tomoko Ayukawa,My Rainy Days (Tenshi no Koi; 2009),INFP,1 Pdb Vote
Annabel Cotton,Restless (2011),INFP,4 Pdb Votes
Omri,The Indian in The Cupboard,INFP,1 Pdb Vote
Romeo,Romeo & Juliet (2021),INFP,1 Pdb Vote
Timmy Hamilton,Soul Surfer (2011),INFP,18 Pdb Votes
Cristina Moreno,Spanglish,INFP,9 Pdb Votes
Ben,Nothing to Hide (Le Jeu),XXXX,1 Pdb Vote
Suzuki,Blue Spring (2002),INFP,1 Pdb Vote
Chotu,Janaan,INFP,0
Amba,Raya and the Last Dragon (2021),INFP,16 Pdb Votes
Carol Kersey,Death Wish,INFP,1 Pdb Vote
Cosette,Les Miserables (2012),INFP,52 Pdb Votes
Marius Pontmercy,Les Miserables (2012),INFP,23 Pdb Votes
Chris,Legally Blondes (2009),INFP,4 Pdb Votes
Owen Casserly,Those Who Wish Me Dead (2021),INFP,5 Pdb Votes
Danny Boodman T.D. Lemon 1900,La leggenda del pianista sull'oceano,INFP,45 Pdb Votes
Vanderohe,Army of the Dead / Army of Thieves (2021),INFP,41 Pdb Votes
Jacob Zellman,A Babysitter's Guide to Monster Hunting (2020),INFP,1 Pdb Vote
Victor Colletti,A Babysitter's Guide to Monster Hunting (2020),XXXX,1 Pdb Vote
Henry,Girl vs. Monster(2012),INFP,7 Pdb Votes
Marco,La Femme Nikita,INFP,2 Pdb Votes
Walter,Secondhand Lions (2003),INFP,11 Pdb Votes
Florence,The Magic Roundabout / Doogal (2005),INFP,2 Pdb Votes
Me,Playing It Cool (2014),INFP,14 Pdb Votes
Abby Wayland,Knowing (2009),INFP,10 Pdb Votes
Lucinda Embry,Knowing (2009),INFP,20 Pdb Votes
Carl,Deep in The Valley (2009),INFP,1 Pdb Vote
Evan Hansen,Dear Evan Hansen (Movie),INFP,43 Pdb Votes
Teri,UHF,INFP,12 Pdb Votes
Steve Harmon,Monster,INFP,4 Pdb Votes
Eva,Frontier(s),INFP,2 Pdb Votes
Alice Della Rocca,La solitudine dei numeri primi (2010),INFP,4 Pdb Votes
Maysoun,Capernaum (2018),INFP,1 Pdb Vote
Audrey Rouget,Metropolitan (1990),INFP,5 Pdb Votes
Tom Townsend,Metropolitan (1990),INFP,5 Pdb Votes
Sofia,Neighbouring Sounds (Som ao redor),INFP,13 Pdb Votes
Lore Fournier,Don't Deliver Us From Evil,INFP,9 Pdb Votes
Joe Young,Mighty Joe Young (1998),INFP,3 Pdb Votes
Антон,Funny Friends,INFP,1 Pdb Vote
Lee Harvey Oswald,JFK (1991),XXXX,4 Pdb Votes
Maria,Snakes on a Plane (2006),INFP,1 Pdb Vote
Cody,Before I Wake,XXXX,16 Pdb Votes
Savannah O'Neal,Frenemies (2012),INFP,8 Pdb Votes
Mary,Filth (2013),INFP,3 Pdb Votes
Igor,Victor Frankenstein,INFP,30 Pdb Votes
Professor Henry Jarrod,House of Wax (1953),INFP,20 Pdb Votes
Meggie Folchart,Inkheart,INFP,12 Pdb Votes
Dobrescu,Șantaj,INFP,6 Pdb Votes
The Baby Barb-A-Loot,The Lorax (2012),INFP,30 Pdb Votes
Mitsuko,Tag (2015),INFP,32 Pdb Votes
John Gibbons,My Cousin Vinny (1992),INFP,1 Pdb Vote
Googas,Floppaverse,INFP,18 Pdb Votes
Chiharu,High and Low,INFP,3 Pdb Votes
Kim Jung Yeon,Castaway on the Moon (2009),INFP,9 Pdb Votes
Kim Seung Keun,Castaway on the Moon (2009),INFP,5 Pdb Votes
Jane,Wobble Palace,INFP,2 Pdb Votes
Sam,Good Girls Get High,INFP,3 Pdb Votes
Geoff Mercer,45 Years,INFP,2 Pdb Votes
Nobuyuki Syamoto,Cold Fish(2010),INFP,16 Pdb Votes
José,Camino,INFP,2 Pdb Votes
Aron Trask,East of Eden,INFP,7 Pdb Votes
Little Nemo,Little Nemo (1911),INFP,1 Pdb Vote
Misha,Paulie (1998),INFP,3 Pdb Votes
"Abe Applebaum ""The Kid Detective""",The Kid Detective (2020),INFP,18 Pdb Votes
Micro,Zip & Zap and the Marble Gang,INFP,9 Pdb Votes
Carmen,El crack (1981),INFP,1 Pdb Vote
Maxence,The Young Girls of Rochefort (1967),INFP,16 Pdb Votes
Alicia,Magical Girl (2014),INFP,2 Pdb Votes
Catherine Claire,Things Heard & Seen (2021),INFP,4 Pdb Votes
Amy Albany,Low Down (2014),XXXX,1 Pdb Vote
Bo,Elvira: Mistress of the Dark (1988),INFP,2 Pdb Votes
Medora Slone,Hold The Dark (2018),INFP,1 Pdb Vote
Paul,Masculin féminin (1966),INFP,4 Pdb Votes
Saroo Brierley,Lion (2016),INFP,41 Pdb Votes
Alma,Extinct (2021),XXXX,9 Pdb Votes
Javed,Blinded By The Light (2019),INFP,17 Pdb Votes
Конь,Funny Friends,INFP,3 Pdb Votes
Barney Beanbag,Raggedy Ann & Andy: A Musical Adventure (1977),INFP,3 Pdb Votes
Marcella,Raggedy Ann & Andy: A Musical Adventure (1977),XXXX,12 Pdb Votes
Deborah Johnson,Judas and the Black Messiah (2021),INFP,6 Pdb Votes
David Ghantt,Masterminds,INFP,3 Pdb Votes
R.L. O‘Brien,The Tree of Life,INFP,5 Pdb Votes
Jules Allgood,The Kids Are All Right (2010),INFP,4 Pdb Votes
William Burke,Candyman (2021),INFP,9 Pdb Votes
Trude,Die wilden Hühner (2006),INFP,9 Pdb Votes
Elly,About Elly (2009),INFP,17 Pdb Votes
"Tini ""Violetta""",Tini: El Gran Cambio De Violetta,INFP,6 Pdb Votes
Sun-hwa,3-Iron (2004),INFP,10 Pdb Votes
Vampiro,Meteorango Kid,INFP,21 Pdb Votes
Seth,Looper (2012),INFP,26 Pdb Votes
Oscar's Wife,Ratatoing (2007),INFP,1 Pdb Vote
Ji-hoon,The Box (2021),INFP,22 Pdb Votes
Sammy Bagel Jr.,Sausage Party (2016),INFP,7 Pdb Votes
Martin Lowery,In the Earth (2021),ISFP,1 Pdb Vote
Charlie,Bird Box (2018),INFP,1 Pdb Vote
Mio Meguro,Yokai Sharehouse,INFP,1 Pdb Vote
Corky Withers,Magic (1978),INFP,51 Pdb Votes
Samantha Marris,The Secret (2007),INFP,9 Pdb Votes
Dr. Benjamin Marris,The Secret (2007),INFP,5 Pdb Votes
Densha Otoko,Densha Otoko (2005 Film),INFP,12 Pdb Votes
Alfalfa,The Little Rascals (1994),INFP,17 Pdb Votes
Volodja,Lilja 4-ever (2002),INFP,10 Pdb Votes
Alice,28 Weeks Later,INFP,2 Pdb Votes
Jake,Only You (2018),INFP,7 Pdb Votes
Erwann,Les chansons d'amour (Love Songs),INFP,0
Dr. Raymond 'Ray' Stantz,Ghostbusters: Afterlife (2021),INFP,0
Shahida 'Munni' Rauf Ali Khan,Bajrangi Bhaijaan,INFP,0
David Kahane,The Player (1992),XXXX,0
Clark Reedy,The Benchwarmers,INFP,0
Nikolai Tchijov,Window to Paris,INFP,1 Pdb Vote
Noriko Shimahara,Noriko's Dinner Table(2006),INFP,18 Pdb Votes
Dr. Aki Ross,Final Fantasy: The Spirits Within,INFP,7 Pdb Votes
Rheya Kelvin,Solaris (2002),INFP,11 Pdb Votes
The Snow Fairy,Barbie as The Nutcracker (2001),INFP,9 Pdb Votes
Janey Briggs,Not Another Teen Movie,INFP,40 Pdb Votes
Talby,Dark Star,INFP,3 Pdb Votes
Ali,The Land Before Time (1988),INFP,4 Pdb Votes
yuriko,grasshopper,INFP,1 Pdb Vote
Kobato hasegawa,i don't have many friends,INFP,1 Pdb Vote
yukimura kosunoki,i don't have many friends,INFP,1 Pdb Vote
Barbara Land,Mars Attacks! (1996),INFP,9 Pdb Votes
Richie Norris,Mars Attacks! (1996),INFP,15 Pdb Votes
Randolph Henry Ash,Possession (2002),INFP,2 Pdb Votes
Lotte,Just Say Yes,XXXX,2 Pdb Votes
"Leslie ""Lulu"" Van Houten",Charlie Says (2018),INFP,40 Pdb Votes
Linda “Flowerchild” Kasabian,Once Upon a Time in... Hollywood (2019),INFP,5 Pdb Votes
Charlie,Marvin's Room (1996),INFP,14 Pdb Votes
Arno Tali,Kevade,INFP,14 Pdb Votes
"Reginald ""Munch"" Barrett",Earth to echo (2014),INFP,9 Pdb Votes
Elliot,Departure (2015),INFP,2 Pdb Votes
Isabel de La Cruz,Exposed (2016),INFP,4 Pdb Votes
Lorna,Hostel 2 (2007),INFP,26 Pdb Votes
David Collins,Dark Shadows (2012),INFP,3 Pdb Votes
Amy,Waiting... (2005),INFP,35 Pdb Votes
Barry,Sausage Party (2016),INFP,40 Pdb Votes
Addie McCallister,The Emoji Movie (2017),INFP,25 Pdb Votes
Lisbela,Lisbela e o Prisioneiro (2003),INFP,10 Pdb Votes
Runt (Sinead),Disco Pigs (2001),INFP,16 Pdb Votes
James Griswold,Vacation (2015),INFP,2 Pdb Votes
Tom Greenleaf,Secret Window (2004),INFP,49 Pdb Votes
"Lucas ""Crash"" Wilson",Scott Pilgrim vs. the World (2010),INFP,4 Pdb Votes
Drew Ballinger,Deliverance (1972),INFP,13 Pdb Votes
John,The Passion of the Christ,INFP,7 Pdb Votes
Mary Magdalene,The Passion of the Christ,INFP,13 Pdb Votes
Mary,The Passion of the Christ,INFP,2 Pdb Votes
Henrietta Lowell,A New Leaf,INFP,3 Pdb Votes
Singer the dog,Zero to Hero,INFP,8 Pdb Votes
Momi,La Ciénaga (2001),INFP,11 Pdb Votes
Siegfried Gladen,NaPolA (2004),INFP,2 Pdb Votes
Giorgia Esposti,La meglio gioventù (the best of youth),INFP,2 Pdb Votes
Jerry,Pay It Forward (2000),INFP,3 Pdb Votes
Pete,Need for Speed (2014),INFP,1 Pdb Vote
Ben O'Hara,The Nest,INFP,6 Pdb Votes
Greyhald Spold,The Color Of Magic (2008 Television Film),INFP,53 Pdb Votes
Lulu,Barbie: A Fashion Fairytale,XXXX,14 Pdb Votes
Marie-Alecia,Barbie: A Fashion Fairytale,INFP,15 Pdb Votes
Emily Callaway,Hide and Seek (2005),INFP,8 Pdb Votes
Aki Shibata,Shoplifters,INFP,2 Pdb Votes
Ricardo Morales,El secreto de sus ojos (The secret in their eyes),INFP,6 Pdb Votes
Desdemona,Othello (1995 film),INFP,25 Pdb Votes
Emmi,Angst eesen Seele auf (1974),INFP,11 Pdb Votes
Q*bert,Wreck-It Ralph (Franchise),INFP,17 Pdb Votes
Sophie Suchowski,The Sasquatch Gang (2006),INFP,16 Pdb Votes
Blue Raja,Mystery men (1999),INFP,2 Pdb Votes
Carmín Laguardia,BIA: Un Mundo Al Revés (2021),INFP,6 Pdb Votes
"Amelia ""Milly"" Michaelson",The Boy Who Could Fly (1986),INFP,1 Pdb Vote
Diouana,La Noire De (1966),INFP,22 Pdb Votes
Jared,The Big Wedding (2013),XXXX,56 Pdb Votes
Weronika,The Double Life of Véronique,INFP,12 Pdb Votes
Véronique,The Double Life of Véronique,INFP,4 Pdb Votes
Machine,8MM (1999),INFP,6 Pdb Votes
Davis Pell,Liar Liar Vampire,INFP,8 Pdb Votes
Aica,The Gifted (2014),INFP,18 Pdb Votes
Bob,The Social Network (2010),INFP,5 Pdb Votes
Grace,Deadly Illusions (2021),INFP,1 Pdb Vote
Cheyenne,This Must Be the Place (2011),INFP,4 Pdb Votes
Aaron,King of the Hill,INFP,3 Pdb Votes
Annika,American Assassin,INFP,10 Pdb Votes
Sebastian Flyte,Brideshead Revisited (2008),XXXX,17 Pdb Votes
Soul,P1H: The Beginning of a New World,INFP,34 Pdb Votes
Sgt. Paul Sutton,A Walk in the Clouds (1995),INFP,9 Pdb Votes
Alice Johnson,A Nightmare on Elm Street (Franchise),INFP,5 Pdb Votes
Joey Crusel,A Nightmare on Elm Street (Franchise),INFP,5 Pdb Votes
Bruce 2,Naomi and Ely’s No Kiss List (2015),XXXX,6 Pdb Votes
Harlon Mackey,White Rabbit,INFP,4 Pdb Votes
Jin Yu Ri,Silenced (2011),INFP,11 Pdb Votes
Joey,Interiors (1978),INFP,1 Pdb Vote
Emily Dickinson,A Quiet Passion (2016),XXXX,10 Pdb Votes
Fatty,Yi Yi (2000),INFP,6 Pdb Votes
Andrea,28 Days (2000),INFP,21 Pdb Votes
Pvt. Toffler,Ravenous (1999),INFP,27 Pdb Votes
Rosetta,Love's Brother (2004),INFP,5 Pdb Votes
Phil,Center of My World (2018),INFP,18 Pdb Votes
Jesse Walsh,A Nightmare on Elm Street (Franchise),INFP,22 Pdb Votes
Bodashka,Riders of Justice (Retfærdighedens ryttere),INFP,32 Pdb Votes
Justine Darby,There's Someone Inside Your House (2021),INFP,9 Pdb Votes
Sheba Hart,Notes on a scandal (2006),INFP,1 Pdb Vote
Hiroki Sugimura,Battle Royale (2000),INFP,5 Pdb Votes
Eric Applebaum,Mr. Magorium's Wonder Emporium (2007),INFP,4 Pdb Votes
Raphaël Abrams,Bienvenue chez les Ch'tis,XXXX,23 Pdb Votes
Ali,Paper Lives (2021),XXXX,1 Pdb Vote
Rez,Here Are the Young Men (2020),INFP,1 Pdb Vote
Moonlight Man,Gerald's Game (2017),INFP,3 Pdb Votes
Ben Crandall,Explorers (1985),INFP,15 Pdb Votes
Saar,HartenStraat,INFP,17 Pdb Votes
Suzy,Goat Story Franchise,INFP,3 Pdb Votes
Ashtray,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),INFP,0
Coward,Operation Y and Shurik's Other Adventures,INFP,0
Sludge,Astro Boy (2009),INFP,0
Winthrop Paroo,The Music Man (1962),INFP,4 Pdb Votes
The Ancient Booer (Buttercup's Dream),The Princess Bride (1987),INFP,9 Pdb Votes
Dan,Candy,INFP,11 Pdb Votes
Sa5m,Bandslam,INFP,6 Pdb Votes
Will Burton,Bandslam,INFP,3 Pdb Votes
Amadeo,Metegol (Underdogs),INFP,6 Pdb Votes
Emelia Ricoletti,The Abominable Bride,INFP,2 Pdb Votes
Jorie,Dr Bird's Advice For Sad Poets,INFP,7 Pdb Votes
James Whitman,Dr Bird's Advice For Sad Poets,INFP,29 Pdb Votes
Drew Baylor,Elizabethtown (2005),INFP,22 Pdb Votes
Malcolm Price,French Exit,INFP,2 Pdb Votes
Sophie,Lights Out,INFP,12 Pdb Votes
Joy the bell girl,Tom and Jerry (2021),INFP,9 Pdb Votes
Sanda,The War of the Gargantuas (1966),INFP,2 Pdb Votes
Dr. Thornton Poole,Oscar (1991),INFP,3 Pdb Votes
