char,movie,mbti,votes
Selah Summers,Selah and The Spades,ENTJ,0
Sophia Howard,A Dark Song,ENTJ,5 Pdb Votes
Lewis Medlock,Deliverance (1972),ENTJ,11 Pdb Votes
Octavia St. Laurent,Paris Is Burning (1990),XXXX,1 Pdb Vote
Henry Graham,A New Leaf,ENTJ,3 Pdb Votes
Simi,Andhadhun (2018),ENTJ,4 Pdb Votes
Neriman Yilmaz,Zalim İstanbul (Ruthless City),ENTJ,2 Pdb Votes
Marry Parker,Zero to Hero,ENTJ,1 Pdb Vote
Twyla,Hogfather (2006),ENTJ,4 Pdb Votes
Trymon,The Color Of Magic (2008 Television Film),ENTJ,3 Pdb Votes
Hardman,Barely Lethal (2015),ENTJ,5 Pdb Votes
Priscila,Cabras da Peste,ENTJ,10 Pdb Votes
Jilliana,Barbie: A Fashion Fairytale,ENTJ,23 Pdb Votes
Lone Gunslinger,Ice Age (Franchise),ENTJ,20 Pdb Votes
Layla Zee,Ice Age (Franchise),ENTJ,5 Pdb Votes
Iago,Othello (1995 film),ENTJ,3 Pdb Votes
Satana,Death Race,ENTJ,3 Pdb Votes
Niles York,Death Race,ENTJ,1 Pdb Vote
Marcus Kane,Death Race,ENTJ,4 Pdb Votes
Frankenstein (Beyond Anarchy),Death Race,ENTJ,5 Pdb Votes
Daisy Durant,BIA: Un Mundo Al Revés (2021),ENTJ,15 Pdb Votes
"Beatriz ""Bia"" Urquiza",BIA: Un Mundo Al Revés (2021),XXXX,1 Pdb Vote
Agent Stepmother,Secret Magic Control Agency,XXXX,6 Pdb Votes
Zoe,The Gifted (2014),ENTJ,1 Pdb Vote
Moctesuma “Mocte” Valdez,To Rob a Thief (Ladrón que Roba a Ladrón),ENTJ,4 Pdb Votes
Irene Kennedy,American Assassin,ENTJ,13 Pdb Votes
Sa’Luk,Aladdin (1992),ENTJ,42 Pdb Votes
Tigra,The Last Button,ENTJ,6 Pdb Votes
Alexandra,I Am Not an Easy Man (Je Ne Suis Pas Un Homme Facile),ENTJ,7 Pdb Votes
Alberto Aragon,A Walk in the Clouds (1995),ENTJ,1 Pdb Vote
Gavner Purl,Cirque du Freak: The Vampire's Assistant (2009),ENTJ,4 Pdb Votes
Anton Kruglov,Moscow Does Not Believe in Tears(1980),ENTJ,1 Pdb Vote
Ida Mancini,Choke (2008),ENTJ,8 Pdb Votes
Edouard,Malmkrog,ENTJ,6 Pdb Votes
Lady Zelda,The Swan Princess (1994),ENTJ,14 Pdb Votes
Senator Ferdynand Lipski,Kiler (1997),ENTJ,1 Pdb Vote
Elise Kraft / Sharon Bridger,The Siege (1998),XXXX,16 Pdb Votes
Tatiana Creel,The Spy Next Door (2010),ENTJ,19 Pdb Votes
Dan Sherry,Handsome Devil,ENTJ,16 Pdb Votes
Lil,Coyote Ugly (2000),ENTJ,107 Pdb Votes
Vanessa Morales,In the Heights (2021),ENTJ,3 Pdb Votes
Todd Bowden,Apt Pupil (1998),XXXX,16 Pdb Votes
Emily Friehl,A Lot Like Love (2005),ENTJ,29 Pdb Votes
Spiny Mandrilla,The Croods (Franchise),ENTJ,197 Pdb Votes
Batman / Bruce Wayne,The Lego Batman Movie (2017),ENTJ,12 Pdb Votes
Megalodon,The Meg (2018),ENTJ,26 Pdb Votes
Ahmanet,The Mummy (2017),ENTJ,5 Pdb Votes
Walter Simmons,Godzilla vs. Kong,ENTJ,23 Pdb Votes
Ivan the Terrible,Ivan Vasilievich: Back to the Future,ENTJ,19 Pdb Votes
Kimberly Joyce,Pretty Persuasion (2005),ENTJ,10 Pdb Votes
C.J. Walker,See You Yesterday,ENTJ,3 Pdb Votes
Frances Price,French Exit,ENTJ,6 Pdb Votes
Col. Clive Ventor,Boss Level (2021),ENTJ,4 Pdb Votes
Bobbi Flekman,This Is Spinal Tap (1984),ENTJ,44 Pdb Votes
Fred,Chłopaki nie płaczą,ENTJ,11 Pdb Votes
"William Stevens ""The King""",Thunder Force,ENTJ,9 Pdb Votes
Kristy Thomas,The Baby-Sitters Club (1995),ENTJ,12 Pdb Votes
Principal Jane Masterson,17 Again (2009),ENTJ,9 Pdb Votes
"Abogado ""La propuesta"" (segment)",Wild Tales (Relatos salvajes) (2014),ENTJ,4 Pdb Votes
"Cuenca ""Las Ratas"" (segment)",Wild Tales (Relatos salvajes) (2014),ENTJ,2 Pdb Votes
Dean Carol Gladstone,Bad Neighbors (2014),ENTJ,1 Pdb Vote
Ron Carlisle,Tootsie (1982),ENTJ,14 Pdb Votes
Mara Chaffee,Village of the Damned (1995),ENTJ,6 Pdb Votes
Miller,Middle School: The Worst Years of My Life,ENTJ,1 Pdb Vote
Matthew Starr,Amy's Orgasm (2001),ENTJ,10 Pdb Votes
Schränker,M (1931),ENTJ,5 Pdb Votes
Venable,Wrong Turn (2021),ENTJ,14 Pdb Votes
Chelsea,Princess Protection Program (2009),ENTJ,4 Pdb Votes
Russo,Sightless,ENTJ,9 Pdb Votes
Dr. Mabuse,Dr. Mabuse the Gambler,ENTJ,1 Pdb Vote
Gabe Jensen,Mindhunters (2004),ENTJ,2 Pdb Votes
Fumm,Jack the Giant Slayer (2013),ENTJ,10 Pdb Votes
Captain Poison,Blood Diamond (2006),XXXX,4 Pdb Votes
Sherman Krader,Ernest P. Worrell (Franchise),XXXX,10 Pdb Votes
Christian Vance,After (Film Trilogy),ENTJ,7 Pdb Votes
Toni,100 Things,ENTJ,15 Pdb Votes
Marshall,The Hangover Trilogy,ENTJ,3 Pdb Votes
Catherine Banning,The Thomas Crown Affair (1999),ENTJ,5 Pdb Votes
Charles Condomine,Blithe Spirit (2020),ENTJ,7 Pdb Votes
Gil Mars,Small Soldiers (1998),XXXX,1 Pdb Vote
Slattern,Pacific Rim (2013),XXXX,12 Pdb Votes
Leatherback,Pacific Rim (2013),ENTJ,1 Pdb Vote
Otachi,Pacific Rim (2013),ENTJ,3 Pdb Votes
Tamás Várnai,a kind of america (valami amerika),ENTJ,8 Pdb Votes
Casanova Frankenstein,Mystery men (1999),ENTJ,18 Pdb Votes
Captain Pete,"Mickey, Donald, Goofy: The Three Musketeers (2004)",ENTJ,5 Pdb Votes
Norman Arbuthnot,The Last Supper (1995),ENTJ,1 Pdb Vote
Debbie Brody,Bloody Birthday (1981),ENTJ,20 Pdb Votes
Beau Edson,Gossip (2000),ENTJ,2 Pdb Votes
Randolph Duke,Trading Places,ENTJ,3 Pdb Votes
Elizabeth,Antebellum,ENTJ,1 Pdb Vote
Gladys Heldman,Battle of the Sexes (2017),ENTJ,1 Pdb Vote
Count Dracula,The Monster Squad (1987),ENTJ,6 Pdb Votes
Sylvie Morrow,Moonlight and Valentino (1995),ENTJ,1 Pdb Vote
Shao Kahn,Mortal Kombat Legends: Scorpion's Revenge (2020),ENTJ,6 Pdb Votes
Anthony Scapelli,Super Mario Bros. (1993),ESTJ,8 Pdb Votes
King Koopa,Super Mario Bros. (1993),XXXX,1 Pdb Vote
Priscilla Wright,The Haunting Hour: Don't Think About It (2007),ENTJ,1 Pdb Vote
Mitch Leary,In the Line of Fire (1993),ENTJ,5 Pdb Votes
Sara,Öteki Taraf,ENTJ,0
Adul Grelio,Don’t Look Up (2021),ENTJ,0
Air Conditioner,My Brave Little Toaster (1987),ENTJ,1 Pdb Vote
Maya Verma,The Body,ENTJ,17 Pdb Votes
Lucas Ward,Dismissed,ENTJ,4 Pdb Votes
Violet Newstead,9 To 5 (1980),ENTJ,1 Pdb Vote
Roy Tomlin,Midnight Special,XXXX,2 Pdb Votes
Budzo,Zambezia,ENTJ,56 Pdb Votes
Captain Jang,Space Sweepers (2021),ENTJ,9 Pdb Votes
Adam,Wild Mountain Thyme,ENTJ,4 Pdb Votes
Eugene Belford,Hackers (1995),ENTJ,2 Pdb Votes
Atena,G.F.Darwin,ENTJ,8 Pdb Votes
Adam Mickiewicz,G.F.Darwin,ENTJ,104 Pdb Votes
"Olivia ""Liv"" Lerner",Bride Wars (2009),ENTJ,5 Pdb Votes
J. Edgar Hoover,Judas and the Black Messiah (2021),ENTJ,1 Pdb Vote
Axelle,Forte,ENTJ,11 Pdb Votes
Hydra,Hercules (franchise),ENTJ,8 Pdb Votes
Tris,Nick and Norah's Infinite Playlist (2008),ENTJ,3 Pdb Votes
President Jackson,Threat Level Midnight (2019),XXXX,11 Pdb Votes
Carmelo Johns,The Purge (Franchise),ENTJ,1 Pdb Vote
Colonel Katherine Powell,Eye in the Sky,ENTJ,20 Pdb Votes
Veck Simms,Paul Blart: Mall Cop (2009),ENTJ,52 Pdb Votes
Walburga Black,Harry Potter / Wizarding World Films,ENTJ,100 Pdb Votes
Salazar Slytherin,Harry Potter / Wizarding World Films,ENTJ,116 Pdb Votes
Virana,Raya and the Last Dragon (2021),ENTJ,2 Pdb Votes
Dilara,Beyza'nın Kadınları,ENTJ,9 Pdb Votes
Lyme Rabe,The Hunger Games (Franchise),ENTJ,4 Pdb Votes
Martin,The Secret of NIMH (1982),ENTJ,10 Pdb Votes
SS-Norbert,The Golden Glove (2019),ENTJ,10 Pdb Votes
The Big Guy,Paul (2011),ENTJ,2 Pdb Votes
The Great Socialist,The White Tiger,ENTJ,3 Pdb Votes
Paul House,Manhattan Murder Mystery,ENTJ,5 Pdb Votes
David Prentiss,Chaos Walking (2021),ENTJ,14 Pdb Votes
Margarita / Madame M,The Fast and the Furious (Film Franchise),ENTJ,10 Pdb Votes
Velvet Von Black,The Haunted World of El Superbeasto,ENTJ,12 Pdb Votes
Mavis Lincoln/Sarafine Duchannes,Beautiful Creatures (2013),ENTJ,9 Pdb Votes
Blond Student,In a Heartbeat (2017),ENTJ,2 Pdb Votes
Jonathan Matthias,The Omega Man (1971),XXXX,1 Pdb Vote
Laird,The Princess and the Pea (2002 film),XXXX,2 Pdb Votes
Sophie Smith,Their Finest (2016),ENTJ,32 Pdb Votes
Ian Katz,The Fifth Estate (2013),ENTJ,13 Pdb Votes
Jimmy Baxter,The Little Things (2021),ENTJ,8 Pdb Votes
Mayka Villaverde,"The Body ""El Cuerpo"" (2012)",ENTJ,8 Pdb Votes
Jiří Kolman,Gympl (2007),ENTJ,19 Pdb Votes
Malcolm X,One Night in Miami (2020),ENTJ,5 Pdb Votes
Sharon Schieber,Gone Girl (2014),ENTJ,1 Pdb Vote
Vivian,Polar,ENTJ,14 Pdb Votes
Clive Badger,Fantastic Mr. Fox,ENTJ,55 Pdb Votes
Snake Master,White Snake (2019),ENTJ,12 Pdb Votes
Mandi Weatherly,Mean Girls 2 (2011),ENTJ,18 Pdb Votes
Gregory Sackville-Bagg,The Little Vampire (2000),ENTJ,2 Pdb Votes
Dr. Conrad Zimsky,The Core,ENTJ,5 Pdb Votes
Alana,Ricos de Amor (2020),ENTJ,12 Pdb Votes
George Westinghouse,The Current War (2017),ENTJ,17 Pdb Votes
John Gage,Indecent Proposal (1993),ENTJ,3 Pdb Votes
Tess,Burlesque (2010),ENTJ,56 Pdb Votes
God of House,Along With The Gods,XXXX,82 Pdb Votes
David Nix,Tomorrowland (2015),ENTJ,5 Pdb Votes
Jacob Yi,Minari (2020),ENTJ,4 Pdb Votes
Maria,Femina Ridens (1969),ENTJ,19 Pdb Votes
Blackwolf,Wizards (1977),ENTJ,26 Pdb Votes
Charles Stratton,The Greatest Showman (2017),ENTJ,12 Pdb Votes
Eleanor Zissou,The Life Aquatic with Steve Zissou (2004),ENTJ,18 Pdb Votes
Claire Luna,Like a boss,ENTJ,1 Pdb Vote
Demon Hipster Chick(s),Scott Pilgrim vs. the World (2010),ENTJ,20 Pdb Votes
Anji Hardie,England is Mine (2017),ENTJ,1 Pdb Vote
Nick Calderelli,Miss Pettigrew Lives for a Day,ENTJ,2 Pdb Votes
Johan,Scenes from a Marriage (1973),ENTJ,28 Pdb Votes
Hildy,Second Act,ENTJ,5 Pdb Votes
Zoe Franklin,Second Act,XXXX,5 Pdb Votes
Gustav Graves / Colonel Tan-Sun Moon,James Bond Film Series,ENTJ,2 Pdb Votes
Lady Catherine de Bourgh,Pride and Prejudice (1995),ENTJ,2 Pdb Votes
Helen Sinclair,Bullets over Broadway (1994),ENTJ,25 Pdb Votes
Satan,Letters to Satan Claus (2020),ENTJ,14 Pdb Votes
Jane,Friends With Money,ENTJ,10 Pdb Votes
Air Conditioner,The Brave Little Toaster (1987),ENTJ,173 Pdb Votes
Gudrun Gerster,Fack ju Göhte,XXXX,3 Pdb Votes
Waldemar Michorowski,Trędowata,ENTJ,3 Pdb Votes
Dorothea Williams,Soul (2020),ENTJ,13 Pdb Votes
Marilyn Dean,The Break-Up (2006),XXXX,2 Pdb Votes
Marius,Underworld,ENTJ,3 Pdb Votes
Galvatron,Transformers (Bayverse),ENTJ,6 Pdb Votes
King Herod,The Star,ENTJ,10 Pdb Votes
Greg,Sleepless in Seattle (1993),ENTJ,4 Pdb Votes
Melanie Parker,One Fine Day (1996),ENTJ,1 Pdb Vote
Dallas,Magic Mike (2012),ENTJ,1 Pdb Vote
Julio Gutiérrez,The Mule (2018),ENTJ,13 Pdb Votes
Galante,O Cavaleiro Didi e a Princesa Lili (2006),ENTJ,5 Pdb Votes
Julia,Modo Avião,ENTJ,1 Pdb Vote
Ana,Modo Avião,ENTJ,34 Pdb Votes
Bunny Mancera,A Recipe for Seduction (2020),XXXX,2 Pdb Votes
Hamish Stone,Eye Candy,ENTJ,2 Pdb Votes
Rebecca Ahn,The Bling Ring (2013),ENTJ,4 Pdb Votes
Bud Newman,The Santa Clause (trilogy),ENTJ,9 Pdb Votes
Les,Josie and the Pussycats (2001),XXXX,20 Pdb Votes
Colin Cowling,Planes (2013),ENTJ,30 Pdb Votes
Simon Ambrose,Johnny English Reborn,ENTJ,11 Pdb Votes
Sal-lee,Barbie: Star Light Adventure,ENTJ,6 Pdb Votes
Artemis,Monster Hunter (2020),ENTJ,36 Pdb Votes
Mitchell Beck,Empire Records (1995),ENTJ,0
Shang Tsung,Mortal Kombat Legends: Scorpion's Revenge (2020),XXXX,0
Eggy / JJ,Madagascar (Franchise),ENTJ,0
Gabby Corky,Sleepover (2004),ENTJ,1 Pdb Vote
Jack Campbell,Family Man (2000),ENTJ,34 Pdb Votes
Calvera,The Magnificent Seven (1960),ENTJ,7 Pdb Votes
The Witch-King's Fellbeast,The Lord of the Rings (Film Trilogy),ENTJ,12 Pdb Votes
Ra,Stargate (1994),ENTJ,19 Pdb Votes
Troublegum,Begin Again (2013),ENTJ,9 Pdb Votes
Dr. Kuni,Knocked Up (2007),ENTJ,5 Pdb Votes
Ramona Clark,You Again (2010),ENTJ,10 Pdb Votes
Carnegie,The Book of Eli,ENTJ,19 Pdb Votes
Denise,"I Love You, Man (2009)",ENTJ,3 Pdb Votes
Leonard Saber,G-Force (2009),ENTJ,8 Pdb Votes
Bucky,G-Force (2009),ENTJ,10 Pdb Votes
Darwin,G-Force (2009),ENTJ,22 Pdb Votes
Cindy,Carnal Knowledge (1971),ENTJ,1 Pdb Vote
Mother Ginger,The Nutcracker And The Four Realms,ENTJ,11 Pdb Votes
Orson Welles,Mank (2020),ENTJ,8 Pdb Votes
Samuel Brawne,Bright Star (2009),ENTJ,1 Pdb Vote
Xavier,Life In A Year,ENTJ,12 Pdb Votes
Marion Wormer,Animal House,ENTJ,2 Pdb Votes
Tracy Lord,The Philadelphia Story,ENTJ,34 Pdb Votes
Sally Lester,The Hours (2002),ENTJ,3 Pdb Votes
Ma Rainey,Ma Rainey's Black Bottom (2020),ENTJ,46 Pdb Votes
Buck Rockgut,Madagascar (Franchise),ENTJ,51 Pdb Votes
Biggus Dickus,Monty Python's Life of Brian (1979),ENTJ,10 Pdb Votes
Sonny Appleday,Re-Animated (2006),ENTJ,1 Pdb Vote
The Big Man,Dogville,ENTJ,17 Pdb Votes
Ed Thompson,Bachelor Party (1984),ENTJ,1 Pdb Vote
Stewart Menzies,The Imitation Game (2014),ENTJ,24 Pdb Votes
George Sand,A Song to Remember,ENTJ,5 Pdb Votes
Memnon,The Scorpion King,ENTJ,5 Pdb Votes
Semira,Underworld,ENTJ,12 Pdb Votes
Toni,Stay (2005),XXXX,1 Pdb Vote
Jack Cameron,The Gold Rush (1925),ENTJ,1 Pdb Vote
Ximena,Wonder (2017),ENTJ,3 Pdb Votes
Violet Song Jat Shariff,Ultraviolet (2006),ENTJ,37 Pdb Votes
Prince D,Trolls (2016),ENTJ,15 Pdb Votes
Delta Dawn,Trolls (2016),ENTJ,11 Pdb Votes
Napoleon,Animal Farm (1954),ENTJ,30 Pdb Votes
"""Summer Hartley""/ Natasha","Definitely, Maybe",ENTJ,15 Pdb Votes
Demolisher,Transformers (Bayverse),ENTJ,9 Pdb Votes
Matthew Harrison Brady,Inherit The Wind (1960),ENTJ,3 Pdb Votes
Corbin O'Brian,Snowden (2016),ENTJ,6 Pdb Votes
Athena Stone,The Hunt (2020),ENTJ,21 Pdb Votes
The King of Qin,Hero (2002) (英雄),ENTJ,13 Pdb Votes
Mega-Megamind,Megamind (2010),ENTJ,22 Pdb Votes
Avis Amberg,Hollywood (miniserie),ENTJ,1 Pdb Vote
Archie Coleman,Hollywood (miniserie),ENTJ,1 Pdb Vote
Catherine,Wine Country (2019),XXXX,2 Pdb Votes
Sharon “Shazzer”,Bridget Jones's Diary (franchise),ENTJ,11 Pdb Votes
Tucker Middendorf,The Secret: Dare to Dream (2020),ENTJ,8 Pdb Votes
Maya Arnez,Words on Bathroom Walls (2020),ENTJ,54 Pdb Votes
Mr.White,That Thing You Do! (1996),ENTJ,2 Pdb Votes
Jia-Chien,Eat Drink Man Woman,ENTJ,7 Pdb Votes
Vyvyan Ayrs,Cloud Atlas (2012),ENTJ,19 Pdb Votes
Rhodora Haze,Velvet Buzzsaw (2019),ENTJ,10 Pdb Votes
Fireworm,How to Train Your Dragon (Franchise),ENTJ,8 Pdb Votes
Alex,He's Just Not That Into You,ENTJ,56 Pdb Votes
Francis E. Francis,Boss Baby (Franchise),ENTJ,14 Pdb Votes
Sister Sophia,The Sound of Music (1965),ENTJ,13 Pdb Votes
Alistair Ryle,The Riot Club,ENTJ,16 Pdb Votes
Synonamess Botch,Twice Upon A Time (1983),ENTJ,5 Pdb Votes
Gustafson,Jingle Jangle: A Christmas Journey (2020),ENTJ,21 Pdb Votes
Azhippo,DAU. Natasha (2020),ENTJ,1 Pdb Vote
Rudy Butler,The Getaway (1972),ENTJ,2 Pdb Votes
Larry Bloom,Molly’s Game,ENTJ,6 Pdb Votes
George,Villains,ENTJ,19 Pdb Votes
Shredder,Teenage Mutant Ninja Turtles (1990 - 1993),ENTJ,27 Pdb Votes
I.G. Meera Deshmukh,Drishyam (2015),XXXX,9 Pdb Votes
Edward Murdstone,The Personal History of David Copperfield,ENTJ,3 Pdb Votes
Tyson Curran,Truth Or Dare (2018),XXXX,21 Pdb Votes
V. A. Vandevere,Dumbo (2019),ENTJ,19 Pdb Votes
Nahuala,La Leyenda de la Nahuala,ENTJ,4 Pdb Votes
Suge Knight,Straight Outta Compton (2015),ENTJ,20 Pdb Votes
Andre Young (Dr Dre),Straight Outta Compton (2015),ENTJ,18 Pdb Votes
Suge Knight,Notorious (2009),ENTJ,16 Pdb Votes
Katherine Richelieu,Rumor Has It... (2005),ENTJ,2 Pdb Votes
Flo,Problem Child,ENTJ,16 Pdb Votes
Conrad Stonebanks,The Expendables,ENTJ,5 Pdb Votes
Emilio Barzini,The Godfather (1972),ENTJ,73 Pdb Votes
Matthew Bennell,Invasion of the Body Snatchers (1978),ENTJ,7 Pdb Votes
Krogan,How to Train Your Dragon (Franchise),ENTJ,24 Pdb Votes
Maxim de Winter,Rebecca (2020),ENTJ,34 Pdb Votes
Chandra,Upside Down Magic,ENTJ,6 Pdb Votes
Grand High Witch,The Witches (2020),ENTJ,55 Pdb Votes
Charlie Wyman,Letters to Juliet,ENTJ,82 Pdb Votes
Molly Bloom,Molly’s Game,ENTJ,107 Pdb Votes
Piet Smit,District 9 (2009),ENTJ,7 Pdb Votes
John Mitchell,The Trial of the Chicago 7 (2020),ENTJ,28 Pdb Votes
Bobby Seale,The Trial of the Chicago 7 (2020),ENTJ,31 Pdb Votes
Piella Bakewell,Wallace and Gromit,ENTJ,6 Pdb Votes
Ginny Ryerson,Rocket Science (2007),ENTJ,4 Pdb Votes
Rose Sayer,The African Queen,ENTJ,7 Pdb Votes
Cihangir,Ramo (2020),ENTJ,6 Pdb Votes
Ben Bradlee,All the President's Men (1976),ENTJ,1 Pdb Vote
General Custer,Little Big Man (1970),ENTJ,2 Pdb Votes
John Maddox (as James Belushi),The Ghost Writer (2010),ENTJ,3 Pdb Votes
Martin Walker,White House Down (2013),XXXX,1 Pdb Vote
Arthur,The Blue Lagoon (1980),ENTJ,11 Pdb Votes
Vincent Dooley,Extra Ordinary,ENTJ,0
Dr. Victoria Siebert,Side Effects (2013),XXXX,0
Hayley Stark,Hard Candy,ENTJ,69 Pdb Votes
Johanna Eberhart,The Stepford Wives (2004),ENTJ,34 Pdb Votes
Lisle von Rhuman,Death Becomes Her (1992),ENTJ,28 Pdb Votes
Deja Thoris,Welcome to Marwen (2018),ENTJ,18 Pdb Votes
Deli Mike,Hubie Halloween (2020),ENTJ,22 Pdb Votes
Mickey Cohen,Gangster Squad (2013),ENTJ,9 Pdb Votes
Katarina Wolfson,Bad Girls From Valley High (2005),ENTJ,2 Pdb Votes
Archer Monroe,Inheritance,ENTJ,4 Pdb Votes
William Monroe,Inheritance,ENTJ,2 Pdb Votes
John,Freak Show,ENTJ,1 Pdb Vote
Father,"Germany, year zero",XXXX,4 Pdb Votes
Dean,On the Rocks (2020),XXXX,42 Pdb Votes
Drew,Meet Joe Black (1998),ENTJ,4 Pdb Votes
Dorothy Kenyon,On the Basis of Sex,ENTJ,23 Pdb Votes
Paul Smecker,The Boondock Saints (1999),ENTJ,17 Pdb Votes
Moder,The Ritual,ENTJ,6 Pdb Votes
Dr. Rawling,Bridget Jones's Diary (franchise),ENTJ,2 Pdb Votes
Captain Henri d'Aulnay-Pradelle,See you up there,XXXX,4 Pdb Votes
Dianna,Trainwreck (2015),ENTJ,2 Pdb Votes
General Hollanek,Whiskey Tango Foxtrot (2016),ENTJ,1 Pdb Vote
Daniel Murtaugh,Cheaper by the Dozen (Franchise),XXXX,1 Pdb Vote
Dulcie,Drive Me Crazy (1999),ENTJ,38 Pdb Votes
Isis,Bring It On (franchise),ENTJ,41 Pdb Votes
Kirsten Stevens,Set It Up (2018),ENTJ,2 Pdb Votes
Lord Surya,Mahabharat,ENTJ,4 Pdb Votes
Abhimanyu,Mahabharat,ENTJ,11 Pdb Votes
Drona,Mahabharat,XXXX,2 Pdb Votes
Amba,Mahabharat,ENTJ,4 Pdb Votes
2,2,XXXX,14 Pdb Votes
Ajay Sharma,Baazigar,ENTJ,4 Pdb Votes
Reva Styles,Boyz N the Hood (1991),ENTJ,10 Pdb Votes
Kendall,Bedtime Stories (2008),ENTJ,28 Pdb Votes
Whiplash,Turbo,ENTJ,10 Pdb Votes
Cole Stewart,The Darkest Minds (2018),ENTJ,1 Pdb Vote
Kamehl Butabi,Roxbury (1998),ENTJ,2 Pdb Votes
Johnny Wong,Hard Boiled (辣手神探; 1992),ENTJ,19 Pdb Votes
Brain Gremlin,Gremlins 2: The New Batch,ENTJ,31 Pdb Votes
College guy,Circle (2015),ENTJ,10 Pdb Votes
Bearded man,Circle (2015),ENTJ,8 Pdb Votes
"Salgado ""Pasternak"" (segment)",Wild Tales (Relatos salvajes) (2014),ENTJ,2 Pdb Votes
Reverend Zombie,Hatchet,ENTJ,23 Pdb Votes
Bongo,Fantozzi (1975),XXXX,3 Pdb Votes
Philippe,Barbie and the Three Musketeers (2009),ENTJ,4 Pdb Votes
Thorton,The Reef: Shark Bait (2006),XXXX,12 Pdb Votes
Pi,The Reef: Shark Bait (2006),XXXX,12 Pdb Votes
Leonard Wolf,Silent Hill (2006-2012),ENTJ,29 Pdb Votes
Officer Thomas Gucci,Silent Hill (2006-2012),ENTJ,7 Pdb Votes
The Devil,Belladonna of Sadness (1973) (哀しみのベラドンナ),ENTJ,22 Pdb Votes
Miriam Blaylock,The Hunger (1983),ENTJ,3 Pdb Votes
Vincent,Chappie (2015),ENTJ,4 Pdb Votes
Alfonsina Serbelloni Mazzanti Vien dal Mare,Fantozzi (1975),XXXX,7 Pdb Votes
Diego Catellani,Fantozzi (1975),XXXX,2 Pdb Votes
Han Sang Jun,200 Pounds Beauty (2006),ENTJ,1 Pdb Vote
Choi Chil Sung,The Battleship Island,ENTJ,10 Pdb Votes
Li Xin-Rui,At Cafe 6 (2016),XXXX,14 Pdb Votes
Gene Kranz,Apollo 13 (1995),ENTJ,2 Pdb Votes
Athos,The Three Musketeers (2011),ENTJ,3 Pdb Votes
Milady de Winter,The Three Musketeers (1993),ENTJ,5 Pdb Votes
Cardinal Richelieu,The Three Musketeers (1993),ENTJ,24 Pdb Votes
Titania,A Midsummer Night's Dream (1999),ENTJ,5 Pdb Votes
Chief Blue Meanie,Yellow Submarine (1968),ENTJ,8 Pdb Votes
Adam Gibson,The 6th Day (2000),ENTJ,1 Pdb Vote
Jericho,End of Days (1999),ENTJ,1 Pdb Vote
Claudio Perrini,Collateral Damage (2002),ENTJ,78 Pdb Votes
John Kruger,Eraser (1996),ENTJ,8 Pdb Votes
Mary Poppins (Mary Poppins Returns),Mary Poppins Returns (2018),ENTJ,7 Pdb Votes
David Lloyd George,Suffragette (2015),ENTJ,9 Pdb Votes
Emmeline Pankhurst,Suffragette (2015),ENTJ,30 Pdb Votes
Bottles,Shot Caller (2017),ENTJ,13 Pdb Votes
Set,Gods of Egypt (2016),ENTJ,7 Pdb Votes
"Thomas Howard, Duke of Norfolk",The Other Boleyn Girl,ENTJ,2 Pdb Votes
Paul Barrish,Tommy Boy (1995),ENTJ,11 Pdb Votes
Duke Michael,The Prisoner of Zenda (1952),ENTJ,1 Pdb Vote
Cleopatra,Freaks (1932),ENTJ,1 Pdb Vote
Monsieur Pierre Le Pieu,Ever After: A Cinderella Story,ENTJ,1 Pdb Vote
Gerald Ducksworth,The Mighty Ducks Trilogy,ENTJ,20 Pdb Votes
Alejandro „Jano“ Montes de Oca,Y Tu Mamá También – Lust for Life,ENTJ,39 Pdb Votes
Don Lope de Aguirre,"Aguirre, the Wrath of God",ENTJ,8 Pdb Votes
Kommissar,Pitch Perfect (Series),XXXX,23 Pdb Votes
Varla,"Faster, Pussycat! Kill! Kill! (1965)",ENTJ,25 Pdb Votes
"Mirage, ""Dino""",Transformers (Bayverse),ENTJ,5 Pdb Votes
Quintessa,Transformers (Bayverse),ENTJ,11 Pdb Votes
Jean Podolski,Mama,ENTJ,1 Pdb Vote
Judge,Joe Kidd (1972),ENTJ,7 Pdb Votes
Irene,Sherlock Gnomes,ENTJ,7 Pdb Votes
Charles,How Do You Know,XXXX,36 Pdb Votes
Gahan,The Love Witch (2016),ENTJ,19 Pdb Votes
Yao Wen Xue,CJ7 (2008),XXXX,8 Pdb Votes
Warren Blake,Malavita: The Family,ENTJ,1 Pdb Vote
Fred Blake,Malavita: The Family,ENTJ,33 Pdb Votes
Sheriff Of Nottingham,Robin Hood (2018),ENTJ,38 Pdb Votes
Sue O'Malley,Adventureland (2009),ENTJ,5 Pdb Votes
Kaal,Krrish (Film Series),ENTJ,5 Pdb Votes
Bhallaladeva,Baahubali (Film Series),ENTJ,5 Pdb Votes
Bobby Cooper,U-Turn (1997),ENTJ,1 Pdb Vote
Connor North,Eye Candy,ENTJ,25 Pdb Votes
Jake Bolin,Eye Candy,ENTJ,4 Pdb Votes
Vandal Savage,Justice League: Doom,ENTJ,0
Willa Lykensen,Z-O-M-B-I-E-S (2018),ENTJ,0
Baron,Oblivion Island: Haruka and the Magic Mirror,ENTJ,0
The Cleric,Toy Story (Franchise),ENTJ,8 Pdb Votes
