char,movie,mbti,votes
Dottie Hinson,A League of Their Own (1992),ISTJ,31 Pdb Votes
Noodles,Once Upon a Time in America (1984),ISTJ,73 Pdb Votes
Charlie Swan,Twilight (Franchise),ISTJ,342 Pdb Votes
Mako Mori,Pacific Rim (2013),ISTJ,90 Pdb Votes
Wilm Hosenfeld,The Pianist (2002),ISTJ,93 Pdb Votes
Edgar,The Aristocats (1970),ISTJ,47 Pdb Votes
Seti,The Prince of Egypt (1998),ISTJ,59 Pdb Votes
Edward Lewis,Pretty Woman (1990),ISTJ,212 Pdb Votes
Teddy Daniels,Shutter Island (2010),ISTJ,307 Pdb Votes
Riff Raff,The Rocky Horror Picture Show (1975),ISTJ,57 Pdb Votes
"Stanley ""Stan"" Uris",It (2017),ISTJ,543 Pdb Votes
Cogsworth,Beauty and the Beast (Franchise),ISTJ,331 Pdb Votes
Mr. Collins,Pride and Prejudice (2005),ISTJ,176 Pdb Votes
Bryan Mills,Taken,ISTJ,173 Pdb Votes
Carina Smyth / Barbossa,Pirates of the Caribbean,ISTJ,209 Pdb Votes
Jock,Lady and the Tramp (1955),ISTJ,64 Pdb Votes
Princess Atta,A Bug's Life (1998),ISTJ,177 Pdb Votes
Mr. Arrow,Treasure Planet (2002),ISTJ,48 Pdb Votes
Dennis (Kevin “Wendell” Crumb),Split (2016),ISTJ,187 Pdb Votes
Rolfe,The Sound of Music (1965),ISTJ,58 Pdb Votes
Basil Exposition,Austin Powers,ISTJ,27 Pdb Votes
Nassor,Frankenweenie (2012),ISTJ,23 Pdb Votes
Archimedes,The Sword in the Stone (1963),ISTJ,57 Pdb Votes
Saw Gerrera,Star Wars,ISTJ,151 Pdb Votes
Judge Dredd,Dredd (2012),ISTJ,176 Pdb Votes
Capt. Colleen Goodwin,Source Code (2011),ISTJ,10 Pdb Votes
Rachael,Blade Runner,ISTJ,158 Pdb Votes
Lionel Mandrake,Dr. Strangelove (1964),ISTJ,56 Pdb Votes
Ruth DeWitt Bukater,Titanic (1997),ISTJ,179 Pdb Votes
Luther Stickell,Mission: Impossible (Franchise),ISTJ,69 Pdb Votes
Thorin Oakenshield,The Hobbit (Film Trilogy),ISTJ,410 Pdb Votes
Illya Kuryakin,The Man from U.N.C.L.E. (2015),ISTJ,102 Pdb Votes
Arthur,Inception (2010),ISTJ,325 Pdb Votes
Cobra Bubbles,Lilo & Stitch (Franchise),ISTJ,151 Pdb Votes
Zazu,The Lion King (Franchise),ISTJ,489 Pdb Votes
Shake Maguire,Cheaper by the Dozen (Franchise),XXXX,5 Pdb Votes
The Pianist,"Salò, or the 120 days of Sodom",ISTJ,6 Pdb Votes
Nathan Huffner,Parenthood,XXXX,1 Pdb Vote
Lieutenant Roy Bishop,King Of New York (1990),ISTJ,2 Pdb Votes
Lisa wren,Manhattan Night,ISTJ,2 Pdb Votes
Tere,Matando cabos (2004),ISTJ,2 Pdb Votes
Lula,Matando cabos (2004),ISTJ,2 Pdb Votes
Lars Pinfield,Ghostbusters: Frozen Empire (2024),ISTJ,5 Pdb Votes
Steve,Wonder Park (2019),XXXX,1 Pdb Vote
Rita,The Orphanage,XXXX,3 Pdb Votes
Judge Laura Burch,Law Abiding Citizen (2009),XXXX,1 Pdb Vote
The supervisor,There's a man in the woods,ISTJ,4 Pdb Votes
Akaradev warakorn,The Siam Renaissance (2004),ISTJ,5 Pdb Votes
Cook,The Big Lebowski (1998),XXXX,1 Pdb Vote
Doctor,The Big Lebowski (1998),XXXX,1 Pdb Vote
Older Cop,The Big Lebowski (1998),XXXX,1 Pdb Vote
Arthur Digby Sellers,The Big Lebowski (1998),XXXX,1 Pdb Vote
Janet,The Kid (2000),XXXX,1 Pdb Vote
Hogarth,The Wicked Lady (1945),XXXX,4 Pdb Votes
Joseph,The Last Voyage of the Demeter,ISTJ,6 Pdb Votes
Special Agent Ross,Colombiana (2011),ISTJ,8 Pdb Votes
Chucky Tripoli,Massacre Mafia Style (1974),ISTJ,4 Pdb Votes
Maddy,SHHH,ISTJ,3 Pdb Votes
Conway,Horror,ISTJ,2 Pdb Votes
Ann Newton,Shadow of a Doubt (1943),XXXX,2 Pdb Votes
Oona O'Leary ,Timer (2009),ISTJ,1 Pdb Vote
Arnold,Five Nights at Freddy's (Movie),XXXX,2 Pdb Votes
Govindappa,Pushpa,ISTJ,10 Pdb Votes
Morgan,The Blackening (2022),ISTJ,2 Pdb Votes
Jack Connors,School Ties (1992),ISTJ,3 Pdb Votes
Malvina (Мальвина),Vozvrashcheniye Buratino (2013),ISTJ,7 Pdb Votes
Yeti elder,Missing Link (2019),ISTJ,5 Pdb Votes
отец Айгуль,Слово пацана. Кровь на асфальте / Slovo patsana,ISTJ,1 Pdb Vote
Mose Wright,Men of honor (2000),XXXX,1 Pdb Vote
Marvin Branagh,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Sickly Boy,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Markian Kowalsky,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Jack,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Kevin Dooley,Resident Evil: Welcome to Raccoon City,XXXX,1 Pdb Vote
Enrico Marini,Resident Evil: Welcome to Raccoon City,XXXX,5 Pdb Votes
Nükhet Seza,A Ay (Oh Moon!),ISFJ,3 Pdb Votes
Rinaldo Pazzi,Hannibal (2001),XXXX,2 Pdb Votes
General Pamenion,Alexander: Making of a God,ISTJ,1 Pdb Vote
Frankie Whitman,Final Destination 2 (2003),XXXX,3 Pdb Votes
"José Luis ""Coche"" Inciarte",La Sociedad de la Nieve (Society of the Snow),ISTJ,5 Pdb Votes
Javier Methol,La Sociedad de la Nieve (Society of the Snow),ISTJ,6 Pdb Votes
President Jessica Danforth,The Beekeeper (2024),ISTJ,5 Pdb Votes
Piggy,Lord of the Flies (1990),ISTJ,6 Pdb Votes
Diane Powell,The Invisible (2007),ISTJ,2 Pdb Votes
Rosa,A Haunted House (2013),ISTJ,9 Pdb Votes
Yakou Hikoichi,Usogui ( Live Action ),ISTJ,1 Pdb Vote
Robert Quinn,Cold Storage,ISTJ,1 Pdb Vote
Brenda,Highlander (1986),XXXX,2 Pdb Votes
Grandma’am,The Ballad of Songbirds and Snakes (2023),XXXX,1 Pdb Vote
Albert,Our Drawings (Calobi Productions),ISTJ,2 Pdb Votes
Ivanna Whitling,Apostasy (2017),XXXX,3 Pdb Votes
Bernardo,"Brother Sun, Sister Moon (1972)",ISTJ,1 Pdb Vote
Ben,King Jack,XXXX,2 Pdb Votes
刘锋 Liu Feng,坚如磐石 (Under the Light),XXXX,1 Pdb Vote
Henry Miles,The End of the Affair (1999),ISTJ,2 Pdb Votes
Giovanni,Come un gatto in tangenziale,XXXX,6 Pdb Votes
Jib,Candy Land: The Great Lollipop Adventure,ISTJ,1 Pdb Vote
Officer Affable,Wonka (2023 Movie),ISTJ,1 Pdb Vote
Vanessa,Something From Tiffany's,XXXX,2 Pdb Votes
Yury Mikheev (Baron),Bandit Petersburg | Бандитский Петербург,INFJ,1 Pdb Vote
Stepan Markov,Bandit Petersburg | Бандитский Петербург,XXXX,0
Evdokiya Andreevna (Baba Dusya),Bandit Petersburg | Бандитский Петербург,INTJ,0
Ely,Sillypology fandom,ISTJ,50 Pdb Votes
Saajan Fernandes,The Lunchbox,XXXX,1 Pdb Vote
Otto Frank ,A Small Light,ISTJ,8 Pdb Votes
John Bigbooté,The Adventures of Buckaroo Banzai,XXXX,1 Pdb Vote
Mila,Wildlings (2019),ISTJ,2 Pdb Votes
Emma,This Is Christmas (2022),ISTJ,2 Pdb Votes
Stéphane Ruiz,Les Misérables (2019),ISFJ,1 Pdb Vote
Kenichi Nakagawa,The Grudge,ISTJ,5 Pdb Votes
Pedro Yazurlo,Cuando Acecha la Maldad/When Evil Lurks,XXXX,3 Pdb Votes
Vincent Renzi,Anatomie d'une chute,ISTJ,2 Pdb Votes
Pierre,Le Père Noël est une ordure,XXXX,1 Pdb Vote
Dogs,Animal Farm (1954),ISTJ,7 Pdb Votes
Dr. Balanov,Dyad (2023),ISTJ,2 Pdb Votes
Billy,Dead Silence,ISTJ,9 Pdb Votes
Haider Meer,Haider (2014),ISTJ,2 Pdb Votes
Principal Duvall,Mean Girls (2024),ISTJ,4 Pdb Votes
Maurice Fischer,Inception (2010),ISTJ,5 Pdb Votes
Hong (Weevil),Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
Nian,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
Undead warriors,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
Lord Lightning,Cartoon Movie (Series),ISTJ,2 Pdb Votes
Beerus,Cartoon Movie (Series),XXXX,12 Pdb Votes
Doctor,Sucker Punch (2011),ISTJ,2 Pdb Votes
Shiva V. Rao,Godhi Banna Sadharana Mykattu,XXXX,3 Pdb Votes
Mrs. Prim,Poor Things,ISTJ,7 Pdb Votes
Amanda Brecht,Georgetown (2019 film),XXXX,1 Pdb Vote
D'Urville Martin,Dolemite Is My Name (2019),ISTJ,3 Pdb Votes
Jerod,Ai que vida!,XXXX,1 Pdb Vote
Luciana's love,Barbie as the Island Princess (2007),XXXX,3 Pdb Votes
Lark Decoy,Mission: Impossible (Franchise),XXXX,3 Pdb Votes
"Ion ""Bila""",Miami Bici,ISTJ,3 Pdb Votes
Clarice's father,The Silence of the Lambs (1991),ISTJ,3 Pdb Votes
Jessie Hobson,Before I Wake,ISTJ,4 Pdb Votes
Emperor Francis I,"Napoleon ""Kitbag"" (2023)",XXXX,2 Pdb Votes
Velu,Vada Chennai,XXXX,1 Pdb Vote
Matmazel,Bihter: A Forbidden Passion,XXXX,1 Pdb Vote
The Bear,Benji the Hunted (1987),XXXX,1 Pdb Vote
Lt. Werner von Haeften,Valkyrie,XXXX,2 Pdb Votes
Hooking leg,Shaolin soccer,ISTJ,6 Pdb Votes
Kamil,En Büyük Şaban,ISTJ,5 Pdb Votes
Muzaffer,Yaratılan,ISTJ,2 Pdb Votes
Hamid,Trapped 2013 (Darband),XXXX,1 Pdb Vote
Ebenezer Scrooge,Ebenezer (1998 TV Movie),ISTJ,2 Pdb Votes
Kelly,Tex (1982),XXXX,1 Pdb Vote
Ms. Carlson,Tex (1982),XXXX,1 Pdb Vote
Bill,Pet sametary: Bloodline,XXXX,1 Pdb Vote
廖队长,"血观音 The Bold, The Corrupt, and The Beautiful",XXXX,1 Pdb Vote
Ethel Rogers,And then there were none (1945 film),XXXX,1 Pdb Vote
Anne Yum,Quiz Lady (2023),ISTJ,27 Pdb Votes
Repo Man,Repo! The Genetic Opera (2008),XXXX,1 Pdb Vote
Blade,Puppet Master,ISTJ,3 Pdb Votes
Simon,I rymden finns inga känslor / Simple Simon,ISTJ,18 Pdb Votes
Aunt Mary,The Happiest Millionaire (1967),XXXX,1 Pdb Vote
Bussetta,The Godfather (1972),ISTJ,2 Pdb Votes
Arf,Ofis Akademia,ISTJ,11 Pdb Votes
Jean-Benjamin de La Borde,Jeanne Du Barry,ISTJ,2 Pdb Votes
Marbas,Ofis Akademia,ISTJ,19 Pdb Votes
Маргарита Ивановна /Margarita Ivanovna,Scarecrow (Чучело),XXXX,3 Pdb Votes
Father,Ice Merchants,ISTJ,2 Pdb Votes
Iron shirt Tin,Shaolin soccer,ISTJ,9 Pdb Votes
Harold Das,Lokesh Cinemeatic Universe ( LCU),ISTJ,6 Pdb Votes
The Grand Duke,Cinderella (2015),XXXX,1 Pdb Vote
Jeremy Bough,Johnny English Strikes Again (2018),ISTJ,5 Pdb Votes
Ray,Trade,XXXX,1 Pdb Vote
Ahmed,Where Is the Friend's House? (1987),XXXX,1 Pdb Vote
Prodnose,Wonka (2023 Movie),ISTJ,12 Pdb Votes
Édouard de Montray,Children of Paradise (Les Enfants du Paradis),ISTJ,6 Pdb Votes
Dan Cleary,Reptile,XXXX,2 Pdb Votes
Vitale Portfoglio,A Haunting in Venice,ISTJ,8 Pdb Votes
Security Guard,Elevator Game (2023),XXXX,1 Pdb Vote
Catherine,Cats & Dogs: The Revenge of Kitty Galore,XXXX,1 Pdb Vote
Iris,Amaya’s OCs and Real Life Friends,ISTJ,4 Pdb Votes
Snake,The Adventures Of Mark Twain,XXXX,3 Pdb Votes
Alice Techne,Hunger Games Tales,XXXX,1 Pdb Vote
Feral Predator,Predator,XXXX,20 Pdb Votes
Prosecutor Leaward,Killers of the Flower Moon,ISTJ,2 Pdb Votes
Samantha Booke,The Great Debaters (2007),XXXX,1 Pdb Vote
Derek Charles,Obsessed (2009),ISTJ,16 Pdb Votes
Vianne,The Nightingale (2024),ISTJ,4 Pdb Votes
Chris Dubusage,Totally Killer (2023),XXXX,4 Pdb Votes
Beau Neville,Scooby-Doo on Zombie Island (1998),XXXX,2 Pdb Votes
Gil,Nowhere (2023),ISTJ,2 Pdb Votes
Evelyn,Dogman,ISTJ,6 Pdb Votes
Harun,The Creator (2023),ISTJ,7 Pdb Votes
Doris Von Erich,The Iron Claw,ISTJ,7 Pdb Votes
Narasimha,Jailer,ISTJ,2 Pdb Votes
Deputy Mina,Cherry Falls (2000),ISTJ,4 Pdb Votes
Albert Scellinc,Earwig (2021 film),ISTJ,2 Pdb Votes
Amina,The Green Border (Zielona granica; 2023),XXXX,1 Pdb Vote
Maude,No One Will Save You (2023),XXXX,1 Pdb Vote
Eirtaé,Star Wars,XXXX,1 Pdb Vote
Reverend Mother,Novitiate,ISTJ,4 Pdb Votes
Bubba Ho-Tep,Bubba Ho-Tep,ISTJ,7 Pdb Votes
Oliver Jones,Love At First Sight,ISTJ,36 Pdb Votes
May,The dive,XXXX,4 Pdb Votes
"Yuriko ""Yuri"" Watanabe",Spider-Man: Across the Spider-Verse (2023),XXXX,1 Pdb Vote
Rita Polk,Eileen (2023),XXXX,3 Pdb Votes
Laurie Strode (Halloween II),Halloween II (Timeline),XXXX,6 Pdb Votes
Regina,Ulidavaru Kandanthe,ISTJ,2 Pdb Votes
Narmada Rai,Jawan (2023),XXXX,4 Pdb Votes
Bianca,Innocence (2004),ISTJ,1 Pdb Vote
Gabe Plotkin,Dumb Money,ISTJ,4 Pdb Votes
Priest Ahn,The Divine Fury (2019),ISTJ,10 Pdb Votes
Agent Halpern,Arrival (2016),ISTJ,6 Pdb Votes
The Cat,That Darn Cat ! (1997),ISTJ,9 Pdb Votes
Justice Stern,Cars (Franchise),ISTJ,2 Pdb Votes
Chase Racelott,Cars (Franchise),ISTJ,2 Pdb Votes
Richard Clayton Kensington,Cars (Franchise),ISTJ,2 Pdb Votes
Elder Monkey,The Monkey King,ISTJ,3 Pdb Votes
Connor Perkins,The Hurricane Heist (2018),ISTJ,4 Pdb Votes
Ursula,All About the Benjamins,ISTJ,2 Pdb Votes
Chamán,La Leyenda de la Nahuala,ISTJ,2 Pdb Votes
Batcomputer ('Puter),The Lego Batman Movie,ISTJ,5 Pdb Votes
Steve Mardenborough,Gran Turismo (2023),ISTJ,15 Pdb Votes
Priest,It Couldn't Happen Here (1987),ISTJ,8 Pdb Votes
Chad,In the Loop,ISTJ,10 Pdb Votes
Helen Hudson,Copycat (1995),ISTJ,2 Pdb Votes
Janitor,K-12 (2019),ISTJ,2 Pdb Votes
Ron,Wet Hot American Summer,ISTJ,4 Pdb Votes
Police Inspector Singh,Spider-Man: Across the Spider-Verse (2023),XXXX,1 Pdb Vote
Ruo Gu,Summer Palace,ISTJ,2 Pdb Votes
Courge's father,Le Jour des corneilles (2012),ISTJ,2 Pdb Votes
Ralf,The Boy in the Striped Pajamas (2008),ISTJ,6 Pdb Votes
Samuel Faulkner,Nine Months,ISTJ,9 Pdb Votes
Lin Zi Qing,Marry My Dead Body (2023),ISTJ,22 Pdb Votes
Jupiter,Isle of Dogs (2018),ISTJ,15 Pdb Votes
Nomad,Heart of Stone (2023),ISTJ,3 Pdb Votes
Mokichi Satake,The Flavor of Green Tea over Rice,ISTJ,2 Pdb Votes
Nikolai Belikov,Tetris (2023),XXXX,1 Pdb Vote
Milutin Topalović,Maratonci trče počasni krug (1982),XXXX,1 Pdb Vote
Orson,Corner Office,ISTJ,15 Pdb Votes
Angela,Cado dalle nubi (2009),ISTJ,5 Pdb Votes
Kōsaka Sumire,Kimi no Hana ni Naru (I will be your bloom),ISTJ,4 Pdb Votes
Mary Ann,Marriage Story (2019),ISTJ,2 Pdb Votes
Chief George Earle,Demolition Man (1993),XXXX,1 Pdb Vote
Gao Shi,长安三万里 Chang An,ISTJ,29 Pdb Votes
Yang Jian,封神 第一部：朝歌风云 Creation of the Gods,ISTJ,6 Pdb Votes
Kay,Relic (2020),ISTJ,7 Pdb Votes
Bosco,The Voices (2014),ISTJ,5 Pdb Votes
Jay,Night Teeth,ISTJ,2 Pdb Votes
Walter Parks Thatcher,Citizen Kane (1941),ISTJ,3 Pdb Votes
Raymond,Citizen Kane (1941),ISTJ,3 Pdb Votes
Jerry Thompson,Citizen Kane (1941),XXXX,3 Pdb Votes
Ольга Макарова,Early Swallows | Перші Ластівки,XXXX,2 Pdb Votes
Yamashita,Samurai cop (1991),XXXX,1 Pdb Vote
Deputy Henry,The Fugitive (1993),ISTJ,2 Pdb Votes
Bobby Biggs,The Fugitive (1993),ISTJ,2 Pdb Votes
Ноу нейм,Пиздатый учитель,ISTJ,2 Pdb Votes
Ingrid,Um ano inesquecível: Primavera,ISTJ,2 Pdb Votes
K,Shin Kamen Rider,XXXX,5 Pdb Votes
Lieutenant William F. Kinderman (Exorcist 3),The Exorcist (1973),ISTJ,8 Pdb Votes
The Harbinger,John Wick,ISTJ,8 Pdb Votes
Monsignor Delgarde,The Unholy (2021),XXXX,1 Pdb Vote
Gale W. McGee,Oppenheimer (2023),XXXX,3 Pdb Votes
Kenneth Nichols,Oppenheimer (2023),ISTJ,30 Pdb Votes
Roberto,Bird Box Barcelona (2023),ISTJ,2 Pdb Votes
Wanda,The Queen's Corgi (2019),ISTJ,1 Pdb Vote
Scott Stubbs,Freddy vs Jason,ISTJ,9 Pdb Votes
Z-Dog,Avatar (Franchise),XXXX,4 Pdb Votes
Geordie Nevitts,Oxford Blues (1984),XXXX,1 Pdb Vote
Oswald Afton,1700s ft,ISTJ,4 Pdb Votes
Alisa Mackaleigh,1700s ft,ISTJ,2 Pdb Votes
Young Perez,1700s ft,ISTJ,9 Pdb Votes
Boris Pash,Oppenheimer (2023),ISTJ,31 Pdb Votes
 Aunt Polly,Pollyanna (1920),XXXX,23 Pdb Votes
Kate (The Nun II),The Conjuring,ISTJ,9 Pdb Votes
Prince Philip,"Red, White and Royal Blue (2023)",ISTJ,1 Pdb Vote
Frank Berry,The Hotel New Hampshire (1984),XXXX,33 Pdb Votes
Clark Kent/Superman,The Flash (2023),ISTJ,1 Pdb Vote
Colonel Zapt,The Prisoner of Zenda (1937),XXXX,1 Pdb Vote
Nonnie Hopkins,The Great Gilly Hopkins (2015),ISTJ,1 Pdb Vote
Dr. Prance,The Bostonians,XXXX,1 Pdb Vote
Aubrey,I Know Who Killed Me (2007),ISTJ,1 Pdb Vote
Miss Eglantine Price,Bedknobs and Broomsticks (1971),XXXX,3 Pdb Votes
Roscoe Maybaum,Class (1983),XXXX,1 Pdb Vote
Grandma Panda,Kung Fu Panda (Franchise),XXXX,3 Pdb Votes
Gilded Emperor,Kung Fu Panda (Franchise),XXXX,6 Pdb Votes
Master Gorilla,Kung Fu Panda (Franchise),XXXX,1 Pdb Vote
Great Master Viper,Kung Fu Panda (Franchise),ISTJ,1 Pdb Vote
Lieutenant Tong,Twisted (2004),XXXX,1 Pdb Vote
WABAC,Mr. Peabody & Sherman (2014),ISTJ,1 Pdb Vote
Lee Young-nam,Dohee-ya,ISTJ,1 Pdb Vote
Je,Heart Attack,XXXX,1 Pdb Vote
Mrs Olivia Winfield-Foxworth/Grandmother,Flowers in the attic (1987 film),XXXX,1 Pdb Vote
Mr. Lamb,Alice Adams (1935),XXXX,7 Pdb Votes
Mr. Laurence,Little Women (1933),XXXX,40 Pdb Votes
Cpl. Chuck Fedderson,Pork Chop Hill (1959),XXXX,3 Pdb Votes
Lt. Suki Ohashi ,Pork Chop Hill (1959),XXXX,1 Pdb Vote
Lt. Walter Russell,Pork Chop Hill (1959),XXXX,3 Pdb Votes
 Lt. Joe Clemons,Pork Chop Hill (1959),XXXX,2 Pdb Votes
Raff Khan,Polite Society,ISTJ,3 Pdb Votes
Flarry,Elemental,ISTJ,2 Pdb Votes
Fern Grouchwood,Elemental,ISTJ,0
Davit Radiani,Extraction 2 (2023),ISTJ,0
Ron Ben-Yishai,Waltz with Bashir (2008),XXXX,0
Christy Wills,The Secret Of My Success,ISTJ,0
Mitch Kendrick,Apocalypse (film series),ISTJ,0
Axel Oxenstierna,Queen Christina (1933),XXXX,0
Bobby Parker,All Dogs Go to Heaven (1989),ISTJ,0
Bishop,Transformers: Rise of the Beasts,ISTJ,0
Form I: Shii-Cho,Star Wars: Lightsabers,ISTJ,2 Pdb Votes
George Pendleton,Lincoln (2012),XXXX,2 Pdb Votes
Xiaobao,Ride On (2023),XXXX,2 Pdb Votes
Dr. Bertram Charles,The Thin Man (Series),ISTJ,2 Pdb Votes
"""Dancer""",The Thin Man (Series),ISTJ,2 Pdb Votes
Engineer,1408,ISTJ,6 Pdb Votes
Slim ,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,ISTJ,6 Pdb Votes
Bud Alexander,Abbott and Costello Meet the Invisible Man (1951),ISTJ,6 Pdb Votes
Bud Abbott,Abbott and Costello Meet the Mummy (1955),ISTJ,6 Pdb Votes
Chick Young,Abbott and Costello Meet Frankenstein (1948),ISTJ,1 Pdb Vote
Mike Lazaridis,BlackBerry (2023),XXXX,6 Pdb Votes
"Officer Peter Parker ""Spider-Cop""",Spider-Man: Across the Spider-Verse (2023),ISTJ,2 Pdb Votes
Agent Burke,Transformers: Rise of the Beasts,ISTJ,4 Pdb Votes
Man Llewellyn attempts to get a ride from but dies,No Country for Old Men (2007),ISTJ,17 Pdb Votes
The Host,Asteroid City,ISTJ,8 Pdb Votes
Polly Green,Asteroid City,ISTJ,4 Pdb Votes
Roger Cho,Asteroid City,ISTJ,6 Pdb Votes
Aprísio ,O Beijo no Asfalto (The Kiss),ISTJ,1 Pdb Vote
Othello ,Othello (1951),XXXX,2 Pdb Votes
Tom Atherton,May December,ISTJ,7 Pdb Votes
Staff Sergeant Williams,The Hill (1965),ISTJ,7 Pdb Votes
Henry Burton,Primary Colors (1998),ISTJ,1 Pdb Vote
Evan,Simulant (2023),XXXX,1 Pdb Vote
Captain Husam ,Mafia 2002,ISTJ,4 Pdb Votes
"Temthon ""Tammy"" Irani",Happy New Year (2014),XXXX,1 Pdb Vote
"""King"" Westley",It Happened One Night (1934),XXXX,34 Pdb Votes
Ms. Weber (School Counselor),Spider-Man: Across the Spider-Verse (2023),ISTJ,56 Pdb Votes
George Stacy,Spider-Man: Across the Spider-Verse (2023),ISTJ,2 Pdb Votes
이자성,신세계,ISTJ,2 Pdb Votes
Thorin Oakenshield,The Hobbit (1977),ISTJ,1 Pdb Vote
Boris Chizhov,True Friends (1954),XXXX,7 Pdb Votes
Master of the House,The Nightcomers (1971),ISTJ,7 Pdb Votes
Mrs. Grose,The Nightcomers (1971),ISTJ,3 Pdb Votes
Rintaro Tachibana,Last Cinderella (2013),ISTJ,2 Pdb Votes
Coach Gordan,Everybody wants some!! (2016),ISTJ,2 Pdb Votes
Beuter,Everybody wants some!! (2016),ISTJ,4 Pdb Votes
Stephanie Dickinson,Cactus Flower (1969),ISTJ,1 Pdb Vote
Adele Martin,Bright Eyes (1934),ISTP,3 Pdb Votes
Colonel Lloyd,The Little Colonel (1935),ISTJ,1 Pdb Vote
Kirill,John Wick,XXXX,6 Pdb Votes
Junior,Foe (2023),ISTJ,1 Pdb Vote
Bob Porter,Office Space (1999),XXXX,3 Pdb Votes
Nishiya,High & Low The Worst X (Cross),ISTJ,7 Pdb Votes
Sabakan,High & Low The Worst X (Cross),XXXX,1 Pdb Vote
Tsudanuma,High & Low The Worst X (Cross),XXXX,8 Pdb Votes
Tsukasa Takajō,High & Low The Worst X (Cross),ISTJ,3 Pdb Votes
Homer Bannon,Hud (1963),ISTJ,3 Pdb Votes
Beatrice Remington,Love Letters (1945),XXXX,1 Pdb Vote
Mr. Brocklehurst,Jane Eyre (1943),XXXX,5 Pdb Votes
Shep Henderson,"Bell, Book and Candle (1958)",ISTJ,0
Form I - Shii-Cho (Lightsaber Form),Star Wars,ISTP,2 Pdb Votes
Alexander Kaufman,Let's Make Love (1960),XXXX,1 Pdb Vote
Charles Wilder,The Cat and the Canary (1939),ISTJ,2 Pdb Votes
Fleming,The Shape of Water (2017),ISTJ,7 Pdb Votes
"Captain ""Tammy"" MacRoberts",The Desert Rats (1953),ISTJ,2 Pdb Votes
Mermaid,Red Shoes & The Seven Dwarfs (2019),ISTJ,3 Pdb Votes
Marshall Tyler,Flesh and Fantasy (1943),ISTP,2 Pdb Votes
Queen,A Frozen Flower (2008),XXXX,7 Pdb Votes
Scorponok,Transformers: Rise of the Beasts,ISTJ,5 Pdb Votes
Transit,Transformers: Rise of the Beasts,ISTJ,31 Pdb Votes
Arcee,Transformers: Rise of the Beasts,ISTJ,2 Pdb Votes
Edward Beddoes,Murder on the Orient Express (1974),ISTJ,6 Pdb Votes
Abigail Wells,Dragonwyck (1946),ISTJ,2 Pdb Votes
Ephraim Wells,Dragonwyck (1946),XXXX,10 Pdb Votes
Vannevar Bush,Oppenheimer (2023),ISTJ,56 Pdb Votes
Margit Agnew,Double Wedding (1937),XXXX,18 Pdb Votes
Officer Rooney ,Little Annie Rooney (1925),XXXX,1 Pdb Vote
Agatha Gillman,"Ruby Gillman, Teenage Kraken (2023)",ISTJ,9 Pdb Votes
Detective Fontieri,Nightcrawler (2014),ISTJ,5 Pdb Votes
Albert,The Smudger Movie (2021),XXXX,1 Pdb Vote
Jasmine,Unforgettable,XXXX,1 Pdb Vote
Katherine Brooke,Anne of Green Gables (1985),ISTJ,1 Pdb Vote
Newland Archer,The Age of Innocence (1934),XXXX,3 Pdb Votes
Clarence Day Sr.,Life with Father (1947),XXXX,24 Pdb Votes
Mrs. Myrtle Webb,Our Town (1940),XXXX,18 Pdb Votes
Inspector Émile Javert,Les Misérables (1935),ISTJ,1 Pdb Vote
Journalist Barbie,Barbie (2023),ISTJ,2 Pdb Votes
Judge Barbie,Barbie (2023),ISTJ,4 Pdb Votes
 Police Inspector Lewis Lane,The Amazing Dr. Clitterhouse (1938),XXXX,2 Pdb Votes
Mrs. Morehead,The Women (1939),XXXX,3 Pdb Votes
Henry Berton,Solaris (1972) (Солярис),ISTJ,2 Pdb Votes
Sister Sarah Brown ,Guys and Dolls (1955),ISTJ,11 Pdb Votes
Cosmo Topper,Topper (1937),ISTJ,2 Pdb Votes
Margot Frank,The Diary of Anne Frank (1959),ISTJ,1 Pdb Vote
Chase,Tinker Bell (2008),XXXX,1 Pdb Vote
Gelata,Tinker Bell (2008),ISTJ,3 Pdb Votes
Madge Hardwick,Top Hat (1935),XXXX,1 Pdb Vote
Sam Dodsworth ,Dodsworth (1936),XXXX,1 Pdb Vote
Margaret Turner,The Bachelor and the Bobby-Soxer (1947),XXXX,1 Pdb Vote
Lorenzo Charlton,The Mating Game (1959),XXXX,1 Pdb Vote
August Henshler,Unfaithfully Yours (1948),ISTJ,11 Pdb Votes
 Bishop Henry Brougham,The Bishop's Wife (1947),XXXX,0
Earl of Westmoreland,Henry V (1944),XXXX,0
Archbishop of Canterbury ,Henry V (1944),XXXX,0
 Abbé Dominique Peyramale,The Song of Bernadette (1943),XXXX,0
John D. Hackensacker III,The Palm Beach Story (1942),XXXX,0
Mrs. Windle Vale,"Now, Voyager (1942)",ISTJ,0
General McLaidlaw,Suspicion (1941),ISFJ,0
