char,movie,mbti,votes
Dan,The Man from Earth (2007),INTP,16 Pdb Votes
Mr. Bean,Bean (1997),INTP,22 Pdb Votes
Bruno Martelli,Fame (1980),XXXX,3 Pdb Votes
Reggie Wayne,Sicario (2015),INTP,19 Pdb Votes
Slim,A Bug's Life (1998),INTP,50 Pdb Votes
Phineas T. Kettletree “Bobble”,Tinker Bell (2008),INTP,127 Pdb Votes
Agent W / “Andy Warhol”,Men in Black,ENTP,5 Pdb Votes
Newton,Men in Black,INTP,13 Pdb Votes
"Marcus ""Pinky"" Pinzerowski",Doom (2005),INTP,2 Pdb Votes
Hackerman,Kung Fury,INTP,11 Pdb Votes
Kuba Gałecki,Fanatyk (2017),INTP,4 Pdb Votes
Dr. Robert Burke,Jurassic Park / Jurassic World (Film Franchise),INTP,5 Pdb Votes
Franklin Hardesty,The Texas Chainsaw Massacre (Franchise),INTP,48 Pdb Votes
Singe,Underworld,INTP,4 Pdb Votes
April Franklin,April and the Extraordinary World,INTP,5 Pdb Votes
Mr. Henry Woodhouse,Emma. (2020),INTP,47 Pdb Votes
Dr. Alexander Murry,A Wrinkle in Time (2018),INTP,13 Pdb Votes
Meg Murry,A Wrinkle in Time (2018),INTP,41 Pdb Votes
Yuri,In Bruges (2008),INTP,3 Pdb Votes
Clark,Just Friends (2005),XXXX,1 Pdb Vote
Walt Berkman,The Squid and the Whale,INTP,21 Pdb Votes
"Donald ""Duck"" Teddington",Mute (2018),XXXX,5 Pdb Votes
Lucas Nickle,The Ant Bully,INTP,9 Pdb Votes
Cherokee Jack,Threat Level Midnight (2019),INTP,4 Pdb Votes
Hao Hao,The Farewell (2019),XXXX,1 Pdb Vote
Steve,E.T. the Extra-Terrestrial (1982),INTP,2 Pdb Votes
Marie Curie,Radioactive (2019),INTP,67 Pdb Votes
Allison Reed,Evolution (2001),INTP,1 Pdb Vote
Dr. Fuji,Mewtwo Strikes Back: Evolution (2019),INTP,3 Pdb Votes
Scientist,9 (2009),INTP,19 Pdb Votes
Dr. Niko “Nick” Tatopoulos,MonsterVerse,INTP,7 Pdb Votes
Will Caster,Transcendence (2014),INTP,37 Pdb Votes
"""Smooth"" Bob Silver",The Boat That Rocked / Pirate Radio (2009),XXXX,1 Pdb Vote
Dr. Piotr Aaron Litvenko (2015),Hitman (Movie Franchise),INTP,2 Pdb Votes
Daniel Connelly,P.S. I Love You (2007),INTP,8 Pdb Votes
Dr. Henry Jekyll,The League of Extraordinary Gentlemen (2003),INTP,6 Pdb Votes
Mina Harker,The League of Extraordinary Gentlemen (2003),INTP,13 Pdb Votes
Charlie Kaufman,Adaptation (2002),INTP,96 Pdb Votes
Marcus Brewer,About a Boy (2002),INTP,37 Pdb Votes
Major Jean Villeneuve,The Patriot (2000),INTP,3 Pdb Votes
Sphinx,Gone in 60 Seconds (2000),INTP,4 Pdb Votes
Matthew Berger,The Gentlemen (2019),INTP,55 Pdb Votes
Casey Schuler,Outbreak (1995),XXXX,1 Pdb Vote
Sam Daniels,Outbreak (1995),INTP,3 Pdb Votes
Martin,Notting Hill (1999),INTP,5 Pdb Votes
Frederick Little,Stuart Little,INTP,18 Pdb Votes
Dr. Steven Cale,Anaconda,INTP,13 Pdb Votes
Phil Fimple,Small Soldiers (1998),XXXX,7 Pdb Votes
Marion Fimple,Small Soldiers (1998),INTP,1 Pdb Vote
Larry Benson,Small Soldiers (1998),INTP,5 Pdb Votes
Frank Bannister,The Frighteners (1996),INTP,14 Pdb Votes
Dee Jay,Street Fighter (1994),XXXX,1 Pdb Vote
Faisil,True Lies ( 1994),INTP,2 Pdb Votes
Lieutenant Colonel Matthew Andrew Markinson,A Few Good Men (1992),INTP,7 Pdb Votes
Dr. Herman Varnick,Beethoven,INTP,2 Pdb Votes
Luke Eveshim,The Witches (1990),INTP,11 Pdb Votes
Viktor Rostavili,Red Heat (1988),ENTP,1 Pdb Vote
Carl Spackler,Caddyshack (1980),XXXX,7 Pdb Votes
Cadet/Off./Sgt. Douglas Fackler,Police Academy,INTP,3 Pdb Votes
Nick Szalinski,"Honey, I...",INTP,11 Pdb Votes
Wayne Szalinski,"Honey, I...",INTP,23 Pdb Votes
Michael Fitzsimmons,Peggy Sue Got Married ( 1986),XXXX,1 Pdb Vote
Javi,25 watts,INTP,6 Pdb Votes
Belle's Father,Beauty and the Beast (1946),INTP,2 Pdb Votes
Caractacus Potts,Chitty Chitty Bang Bang (1968),INTP,28 Pdb Votes
Oddyseus,Ternet Ninja,INTP,2 Pdb Votes
Plimpton,Dolittle (2020),INTP,24 Pdb Votes
"Bill ""Billy"" Cranston (Blue Ranger)",Power Rangers (2017),INTP,42 Pdb Votes
Grey Brother,Mowgli: Legend of the Jungle ( 2018),INTP,4 Pdb Votes
Will Robinson,Lost in Space (1998),INTP,3 Pdb Votes
Cassandra,Hercules (franchise),INTP,9 Pdb Votes
Io,Clash of the Titans,INTP,7 Pdb Votes
Henry Frankenstein,Frankenstein,INTP,24 Pdb Votes
Professor Ménard,The Extraordinary Adventures of Adèle Blanc-Sec,INTP,3 Pdb Votes
Dr. Norm Spellman,Avatar (Franchise),INTP,40 Pdb Votes
Jack Driscoll,King Kong (2005),INTP,46 Pdb Votes
Dr. Edward Morbius,Forbidden Planet (1956),INTP,7 Pdb Votes
Becky,Finding Nemo (Franchise),INTP,24 Pdb Votes
Abraham Lincoln,Abraham Lincoln: Vampire Hunter,INTP,20 Pdb Votes
Mr. Bennet,Pride and Prejudice and Zombies (2016),INTP,6 Pdb Votes
Tully Alford,The Addams Family,INTP,33 Pdb Votes
Bob Murphy,The Killing of a Sacred Deer (2017),INTP,23 Pdb Votes
Abby,Planet Terror (2007),INTP,6 Pdb Votes
Tony Block,Planet Terror (2007),INTP,5 Pdb Votes
John Bosley,Charlie’s Angels (2000),INTP,7 Pdb Votes
Dr. E. M. Horniker,The Virgin Suicides (2000),INTP,8 Pdb Votes
Tim Weiner,The Virgin Suicides (2000),INTP,20 Pdb Votes
"Savannah ""Vannah"" Jackson",Waiting to Exhale (1995),INTP,4 Pdb Votes
Professor Archimedes Q. Porter,Tarzan (1999),INTP,100 Pdb Votes
J. Edgar Hoover,Public Enemies (2009),XXXX,2 Pdb Votes
John Malkovich,Being John Malkovich (1999),INTP,36 Pdb Votes
Private Jim Paxton,Tigerland (2000),INTP,1 Pdb Vote
Libby,Misery (1990),INTP,1 Pdb Vote
Old Bull Lee,On the Road (2012),INTP,19 Pdb Votes
"Klaatu, an alien",The Day the Earth Stood Still (2008),INTP,3 Pdb Votes
The Frog,Red (2010),INTP,23 Pdb Votes
Marvin Boggs,Red (2010),INTP,24 Pdb Votes
Beaumont Kin,Star Wars,INTP,13 Pdb Votes
Edrio Two Tubes,Star Wars,INTP,2 Pdb Votes
The Colonel,101 Dalmatians (1996),INTP,33 Pdb Votes
Friar Carl,Van Helsing (2004),INTP,14 Pdb Votes
Lyle Spaulding,The Internship (2013),INTP,8 Pdb Votes
Albert Speer,Downfall (2004),INTP,11 Pdb Votes
Saul Tuttle,While You Were Sleeping (1995),INTP,6 Pdb Votes
Adam Forrest,The Perfect Man (2005),INTP,13 Pdb Votes
Keith Jennings (1976),The Omen (1976),INTP,1 Pdb Vote
Keith Jennings (2006),The Omen (1976),INTP,3 Pdb Votes
Professor Keenbean,Ri¢hie Ri¢h (1994),XXXX,24 Pdb Votes
Alan Frog,The Lost Boys (1987),INTP,18 Pdb Votes
Dodge Petersen,Seeking a Friend for the End of the World,INTP,16 Pdb Votes
Flagstaff,Zombieland (Franchise),INTP,3 Pdb Votes
Dr. Hill,Rosemary’s Baby (1968),INTP,2 Pdb Votes
Bill Masen,The Day of the Triffids (1962),INTP,7 Pdb Votes
Dr. Daniel P. Schreber,Dark City,INTP,2 Pdb Votes
Fred Stiller,Welt am Draht - World on a Wire (1973),INTP,10 Pdb Votes
Doctor John Dolittle (Rex Harrison),Doctor Dolittle,INTP,10 Pdb Votes
Dudley,The Royal Tenenbaums (2001),XXXX,5 Pdb Votes
Rebecca Crosby,Tag (2018),INTP,2 Pdb Votes
Henrik,I.T. (2016),INTP,5 Pdb Votes
Daniel Miller,The Mist (2007),INTP,31 Pdb Votes
Clifford Worley,True Romance (1993),INTP,74 Pdb Votes
Altivo,The Road to El Dorado (2000),INTP,9 Pdb Votes
Narrator,True Stories (1986),INTP,33 Pdb Votes
"Louisa ""Lucy"" Fly",Earthquake Bird (2019),INTP,27 Pdb Votes
Steven (Esqueleto),Nacho Libre (2006),INTP,25 Pdb Votes
Dwight,Scary Movie,INTP,18 Pdb Votes
Engineer (Prometheus' Engineers),Alien,INTP,6 Pdb Votes
William Godwin,Mary Shelley (2017),INTP,20 Pdb Votes
Princess Emily,A Christmas Prince (Trilogy),INTP,3 Pdb Votes
Jean Meyerowitz,The Meyerowitz Stories (2017),INTP,4 Pdb Votes
Ted,A Nasty Piece of Work (2019),INTP,12 Pdb Votes
Paulo,"Four Days in September (1997) O Que É Isso, Companheiro?",INTP,53 Pdb Votes
Bert Spitz,Marriage Story (2019),INTP,14 Pdb Votes
Billy Slade,Scent of a Woman (1992),INTP,48 Pdb Votes
Subway Ghost,Ghost (1990),INTP,12 Pdb Votes
Péťa,Pelíšky (1999),INTP,51 Pdb Votes
Jindřiška Krausová,Pelíšky (1999),INTP,16 Pdb Votes
Fontaine,A Man Escaped (1956),INTP,3 Pdb Votes
Laura Rose,Motherless Brooklyn (2019),INTP,76 Pdb Votes
Charles Meriwether (Chubs),The Darkest Minds (2018),INTP,30 Pdb Votes
Arthur,Passengers (2016),INTP,14 Pdb Votes
Dr. Walter Kornbluth,Splash (1984),INTP,17 Pdb Votes
Allen,Splash (1984),INTP,27 Pdb Votes
Andy Barbour,The Goldfinch (2019),INTP,1 Pdb Vote
Madelyne Thompson,Daylight (1996),INTP,15 Pdb Votes
Boncuk,Hababam Sınıfı (1975),INTP,8 Pdb Votes
Liam,Gnome Alone (2017),INTP,39 Pdb Votes
Abe Lucas,Irrational Man (2015),INTP,20 Pdb Votes
Carl,Insidious,INTP,25 Pdb Votes
William Jones,The Age of Adaline (2015),INTP,32 Pdb Votes
Kazan,Cube (1997),INTP,80 Pdb Votes
Chuck Sherman,American Pie,INTP,32 Pdb Votes
Nuclear Nadal,The Dictator (2012),INTP,36 Pdb Votes
Shinjiro (Number 5),12 Suicidal Teens (2019),INTP,10 Pdb Votes
Cemal,Bir Zamanlar Anadolu'da (2011),INTP,7 Pdb Votes
Badger Myer,Better Off Dead (1985),INTP,5 Pdb Votes
Dr. Sigmund Freud,Bill & Ted,INTP,2 Pdb Votes
Socrates,Bill & Ted,INTP,4 Pdb Votes
Rufus,Bill & Ted,INTP,46 Pdb Votes
Professor Radcliffe Bomba,Epic (2013),INTP,3 Pdb Votes
Keith Mclure,The Belko Experiment (2016),INTP,82 Pdb Votes
Greg Gaines,Me and Earl and the Dying Girl (2015),INTP,5 Pdb Votes
Professor Jacob Barnhardt,The Day the Earth Stood Still (1951),INTP,86 Pdb Votes
Mac,Chicken Run (2000),INTP,24 Pdb Votes
"Lorenzo ""Speed"" Trudgealong",The Swan Princess (1994),INTP,70 Pdb Votes
Eric Brown,Nanny McPhee (2005),INTP,27 Pdb Votes
Geeky Boy,The Chronicles of Narnia (Film Trilogy),INTP,6 Pdb Votes
Sheldon Mills,New York Stories (1989),INTP,2 Pdb Votes
Lionel Dobie,New York Stories (1989),INTP,29 Pdb Votes
Benthic Two Tubes,Star Wars,INTP,26 Pdb Votes
George “Iceman” Chambers,Undisputed,INTP,14 Pdb Votes
Matthew Joy,In the Heart of the Sea (2015),INTP,5 Pdb Votes
Catherine Danforth,Prince of Darkness (1987),INTP,2 Pdb Votes
Professor Howard Birack,Prince of Darkness (1987),INTP,46 Pdb Votes
Blair,The Thing (1982),INTP,4 Pdb Votes
Cameron Vale,Scanners (1981),INTP,8 Pdb Votes
Gary,"Lock, Stock and Two Smoking Barrels (1998)",INTP,26 Pdb Votes
Cole Williams,21 (2008),INTP,115 Pdb Votes
Ben Campbell,21 (2008),INTP,11 Pdb Votes
Cricket Pate,Lawless (2012),INTP,213 Pdb Votes
Michael Burry,The Big Short (2015),INTP,17 Pdb Votes
Stillman,Time Freak (2018),INTP,40 Pdb Votes
Millard Nullings,Miss Peregrine's Home for Peculiar Children (2016),INTP,80 Pdb Votes
Josh Rosen,Geek Charming (2011),INTP,46 Pdb Votes
Eron Keen,Upgrade (2018),INTP,13 Pdb Votes
Lloyd,Get Smart (2008),INTP,20 Pdb Votes
Bruce,Get Smart (2008),INTP,0
Marie,The Road Within (2015),INTP,0
Ginger Ale / Whiskey,Kingsman (Franchise),INTP,0
Sam Coleman,MonsterVerse,INTP,3 Pdb Votes
Mark Russell,MonsterVerse,INTP,15 Pdb Votes
George,"As Above, So Below (2014)",INTP,21 Pdb Votes
Vittoria Vetra,The Da Vinci Code,INTP,23 Pdb Votes
Professor Hobby,A.I. Artificial Intelligence (2002),INTP,3 Pdb Votes
Rafiki,The Lion King (2019),INTP,38 Pdb Votes
James Arnold,Kingsman (Franchise),INTP,14 Pdb Votes
Eamon,Sing Street (2016),INTP,41 Pdb Votes
Bean,Ender's Game (2013),INTP,15 Pdb Votes
Nathan,X+Y / A Brilliant Young Mind (2014),INTP,44 Pdb Votes
Alexander Hartdegen,The Time Machine (2002),INTP,13 Pdb Votes
Leutnant Hans von Witzland,Stalingrad (1993),INTP,14 Pdb Votes
Agent M / “Michael Jackson”,Men in Black,INTP,30 Pdb Votes
Brain,Escape from New York (1981),INTP,9 Pdb Votes
Sonny Quinn,Goosebumps (2015),INTP,9 Pdb Votes
Ted Striker,Airplane! (1980),INTP,51 Pdb Votes
Brigitta von Trapp,The Sound of Music (1965),INTP,60 Pdb Votes
Crom Cruach,The Secret of Kells (2009),INTP,6 Pdb Votes
Bobby,The Apple Dumpling Gang (1975),INTP,1 Pdb Vote
Josh Templeton,Super Dark Times (2017),INTP,64 Pdb Votes
Pat The Pizza Guy,Booksmart (2019),INTP,66 Pdb Votes
Herr Knock,Nosferatu: A Symphony of Horror (1922),INTP,6 Pdb Votes
Romero,Spy Kids (2001),INTP,18 Pdb Votes
Frank Ginsberg,Little Miss Sunshine (2006),INTP,200 Pdb Votes
Dr. Grace Augustine,Avatar (Franchise),INTP,282 Pdb Votes
The Keymaker,The Matrix Trilogy,INTP,56 Pdb Votes
Tiaan Jerjerrod,Star Wars,INTP,31 Pdb Votes
Lizzie,Cars (Franchise),INTP,23 Pdb Votes
Harold Weiss,The Running Man (1987),INTP,2 Pdb Votes
Gamu,Missing Link (2019),INTP,12 Pdb Votes
Max Jerry Horovitz,Mary and Max (2009),INTP,188 Pdb Votes
L,Death Note (2006),INTP,61 Pdb Votes
Louis Creed,Pet Sematary (2019),INTP,10 Pdb Votes
Dodge,Planet of the Apes (1968),INTP,8 Pdb Votes
Dr. Cornelius,Planet of the Apes (1968),INTP,22 Pdb Votes
Jason Wilson,Us (2019),INTP,77 Pdb Votes
Mr. White,James Bond Film Series,INTP,25 Pdb Votes
Mr. Kidd,James Bond Film Series,XXXX,13 Pdb Votes
Ronnie Greenbaum,Baywatch (2017),INTP,50 Pdb Votes
Vassili Zaitsev,Enemy at the Gates (2001),INTP,42 Pdb Votes
Khadgar,Warcraft (2016),INTP,15 Pdb Votes
Miles Dyson,Terminator,INTP,53 Pdb Votes
Medusa,Clash of the Titans (1981),XXXX,2 Pdb Votes
Stygian Witch III,Clash of the Titans (1981),ENTP,7 Pdb Votes
Roy Hanson,Gremlins (1984),INTP,428 Pdb Votes
Alan Turing,The Imitation Game (2014),INTP,11 Pdb Votes
Kelso,Heat (1995),INTP,23 Pdb Votes
Haruna Wakakusa,River's Edge (2018),INTP,61 Pdb Votes
Marcus Brody,Indiana Jones (Series),INTP,109 Pdb Votes
Wiress,The Hunger Games (Franchise),INTP,11 Pdb Votes
Richard Sol,A Beautiful Mind (2001),INTP,9 Pdb Votes
Rajan Damodharan,Like Stars on Earth (2007),INTP,11 Pdb Votes
Akiro the Wizard,Conan the Barbarian (1982),INTP,4 Pdb Votes
Mortianna,Robin Hood: Prince of Thieves (1991),INTP,11 Pdb Votes
Kevin Dolenz,St. Elmo's Fire (1985),INTP,24 Pdb Votes
Teddy,A.I. Artificial Intelligence (2002),INTP,8 Pdb Votes
Dom Vriess,Alien,INTP,53 Pdb Votes
Scotty Smalls,The Sandlot (1993),INTP,74 Pdb Votes
Cassius Green,Sorry to Bother You (2018),INTP,37 Pdb Votes
Larry,Groundhog Day (1993),INTP,14 Pdb Votes
Rudolph Von Trulsch,The Man from U.N.C.L.E. (2015),INTP,1 Pdb Vote
Jang Kyung-Ran,The Priests (2015),INTP,53 Pdb Votes
Dr. Stephen Maturin,Master and Commander: The Far Side of the World (2003),INTP,79 Pdb Votes
Rupert Cadell,Rope (1948),INTP,6 Pdb Votes
Radar Technician,Spaceballs (1987),INTP,2 Pdb Votes
Bookstore Proprietor,Top Secret! (1984),INTP,26 Pdb Votes
Benji,Frances Ha (2012),INTP,6 Pdb Votes
Edmund Ventura,Vanilla Sky (2001),INTP,21 Pdb Votes
Lauren Hynde,The Rules of Attraction (2002),INTP,60 Pdb Votes
Klitz,The Girl Next Door (2004),INTP,84 Pdb Votes
3,9 (2009),INTP,22 Pdb Votes
Doug,The Hills Have Eyes (2006),INTP,52 Pdb Votes
Adam,Enemy (2013),INTP,64 Pdb Votes
Max Davis,Game Night (2018),INTP,178 Pdb Votes
Grima Wormtongue,The Lord of the Rings (Film Trilogy),INTP,21 Pdb Votes
Jack Ryan,The Hunt for Red October (1990),INTP,61 Pdb Votes
Brian May,Bohemian Rhapsody (2018),INTP,1 Pdb Vote
Windlifter,Planes (2013),INTP,31 Pdb Votes
Simon Lewis,The Mortal Instruments: City of Bones (2013),INTP,83 Pdb Votes
Daniel Molloy,Interview with the Vampire (1994),INTP,8 Pdb Votes
Uncle Pastuzo,Paddington (2014),INTP,23 Pdb Votes
Rotwang,Metropolis (1927),INTP,121 Pdb Votes
H.W. Plainview,There Will Be Blood (2007),INTP,81 Pdb Votes
Friday,What Happened to Monday (2017),INTP,30 Pdb Votes
Kevin Sandusky,Tropic Thunder (2008),INTP,51 Pdb Votes
Ian Gray,I Origins (2014),INTP,76 Pdb Votes
Riley Poole,National Treasure (2004),INTP,47 Pdb Votes
Schmendrick the Magician,The Last Unicorn (1982),INTP,93 Pdb Votes
Andie Walsh,Pretty in Pink (1986),INTP,257 Pdb Votes
Beetee Latier,The Hunger Games (Franchise),INTP,1 Pdb Vote
Gentry Lee,The Box (2009),INTP,1 Pdb Vote
Jeffrey Carnes,The Box (2009),INTP,1 Pdb Vote
Dana,The Box (2009),INTP,3 Pdb Votes
Pig,Cincinnati Kid (1965),INTP,82 Pdb Votes
Peter Brand,Moneyball (2011),INTP,8 Pdb Votes
Brandon,Galaxy Quest (1999),INTP,84 Pdb Votes
"Richard ""Data"" Wang",The Goonies (1985),INTP,18 Pdb Votes
Fred Kwan,Galaxy Quest (1999),INTP,7 Pdb Votes
Oscar,Ice Age (Franchise),INTP,55 Pdb Votes
Andrew Martin,Bicentennial Man (1999),INTP,0
Frank Mandel,Suspiria (1977),INTP,3 Pdb Votes
Delbert Doppler,Treasure Planet (2002),INTP,140 Pdb Votes
David Bowman,2001: A Space Odyssey (1968),INTP,168 Pdb Votes
Ian Donnelly,Arrival (2016),INTP,135 Pdb Votes
Sherif Ali,Lawrence of Arabia (1962),INTP,27 Pdb Votes
Dr. Lawrence Angelo,The Lawnmower Man (1992),INTP,9 Pdb Votes
Abe Sapien,Hellboy (2004),INTP,69 Pdb Votes
Dr. Henry Wu,Jurassic Park / Jurassic World (Film Franchise),INTP,74 Pdb Votes
Pollux Troy,Face/Off (1997),INTP,19 Pdb Votes
Q / Major Boothroyd (Desmond Llewelyn),James Bond Film Series,INTP,92 Pdb Votes
Eddie Carr,Jurassic Park / Jurassic World (Film Franchise),INTP,29 Pdb Votes
Deep Thought,The Hitchhiker's Guide to the Galaxy (2005),INTP,22 Pdb Votes
Slartibartfast,The Hitchhiker's Guide to the Galaxy (2005),INTP,14 Pdb Votes
Marvin,The Hitchhiker's Guide to the Galaxy (2005),INTP,87 Pdb Votes
Tricia McMillan,The Hitchhiker's Guide to the Galaxy (2005),INTP,31 Pdb Votes
Pavel Chekov,Star Trek (Kelvin Timeline),INTP,60 Pdb Votes
David Levinson,Independence Day (Franchise),INTP,59 Pdb Votes
Thufir Hawat,Dune (1984),INTP,5 Pdb Votes
Bruce Ng,The Martian (2015),INTP,10 Pdb Votes
Yusuf,Inception (2010),INTP,73 Pdb Votes
Henry Jones Sr.,Indiana Jones (Series),INTP,214 Pdb Votes
