char,movie,mbti,votes
Swaaz,Bad Black (Wakaliwood),XXXX,6 Pdb Votes
Mrs. Livingston,Bubble Boy (2001),XXXX,5 Pdb Votes
James Granger,The Monuments Men (2014),XXXX,4 Pdb Votes
Margo Chester,National Lampoon's Vacation (1983),ESTJ,2 Pdb Votes
Greg,Scary Movie,ESTJ,2 Pdb Votes
Emma Allen,White Christmas (1954),ESTJ,10 Pdb Votes
Ms. Parmington,Rapsittie Street Kids: Believe In Santa,ESTJ,111 Pdb Votes
Nicole,Rapsittie Street Kids: Believe In Santa,ESTJ,14 Pdb Votes
Demetrius the Pot Maker,Hercules (franchise),ESTJ,3 Pdb Votes
Libba Gardner,Soul (2020),ESTJ,2 Pdb Votes
CEO who gets shot,No Country for Old Men (2007),ESTJ,10 Pdb Votes
Utrilla,Celda 211,ESTJ,1 Pdb Vote
Dash Bracket,Death to 2020,ESTJ,1 Pdb Vote
Station Inspector Gustave,Hugo (2011),ESTJ,1 Pdb Vote
Judge Clayton,The Lucky One (2012),ESTJ,2 Pdb Votes
Chefe da Guarda,O Cavaleiro Didi e a Princesa Lili (2006),ESTJ,0
Talita,Confissões de Adolescente,ESTJ,0
Alice,Confissões de Adolescente,ESTJ,0
Carola,Modo Avião,ESTJ,1 Pdb Vote
Ângela Cristina,"Fala Sério, Mãe!",ESTJ,16 Pdb Votes
César Dorella,Cinderela Pop,ESTJ,2 Pdb Votes
Graziele Rocha,Cinderela Pop,ESTJ,11 Pdb Votes
Patrícia Rocha,Cinderela Pop,ESTJ,4 Pdb Votes
Cupid,The Santa Clause (trilogy),XXXX,3 Pdb Votes
Carol Newman-Calvin / Mrs. Claus,The Santa Clause (trilogy),ESTJ,13 Pdb Votes
Soldado Orozco,My Best Enemy (Mi mejor enemigo) (2005),ESTJ,2 Pdb Votes
Pritchard,Old School (2003),ESTJ,13 Pdb Votes
"Helen ""Mama"" Boucher",The Waterboy (1998),ESTJ,6 Pdb Votes
Whitney,Bring It On (franchise),ESTJ,25 Pdb Votes
Valiente,Ferdinand (Olé el Viaje de Ferdinand),ESTJ,6 Pdb Votes
"Pastor Quinn, the Gay Converter",Brüno (2009),ESTJ,11 Pdb Votes
King Regellius,Barbie Mariposa,ESTJ,19 Pdb Votes
James Mace,Sunshine (2007),ESTJ,1 Pdb Vote
IV. Murat,İstanbul Kanatlarımın Altında (1996),ESTJ,1 Pdb Vote
Ed Collins,Miracle on 34th Street (1994),ESTJ,2 Pdb Votes
Mr. Spector,Matinee (1993),ESTJ,52 Pdb Votes
Lord Protector Oliver Cromwell,Wolfwalkers (2020),ESTJ,14 Pdb Votes
Santa (Huang Qing Shin),Last Christmas (2019),ESTJ,8 Pdb Votes
Keller,Safety (2020),ESTJ,7 Pdb Votes
Coach Tommy Bowden,Safety (2020),ESTJ,7 Pdb Votes
Pegasus,Johnny English Reborn,ESTJ,2 Pdb Votes
Severus,Sebastiane (1976),ESTJ,18 Pdb Votes
Linnie McCallister,Home Alone,ESTJ,2 Pdb Votes
George Fox,Starman (1984),ESTJ,3 Pdb Votes
Christine,Surviving Christmas,XXXX,1 Pdb Vote
Blanche Munchnik,Mixed Nuts,ESTJ,11 Pdb Votes
Vice Principal Geraldine Gupta,The Princess Diaries (2001),ESTJ,6 Pdb Votes
Madame Rosa,La Vita Davanti a sé,ESTJ,2 Pdb Votes
Goro,Mortal Kombat Legends: Scorpion's Revenge (2020),ESTJ,1 Pdb Vote
Demon torturer,Mortal Kombat Legends: Scorpion's Revenge (2020),ESTJ,39 Pdb Votes
Officer X,Madagascar (Franchise),ESTJ,1 Pdb Vote
David Mills,Being Charlie,ESTJ,2 Pdb Votes
Bono,Killing Bono,ESTJ,2 Pdb Votes
Oliver Yates,Cat People (1942),ESTJ,1 Pdb Vote
Officer Sherman Shiner,Sleepover (2004),ESTJ,6 Pdb Votes
Louis B. Mayer,Mank (2020),ESTJ,10 Pdb Votes
The Postman,Olive The Other Reindeer (1999),ESTJ,3 Pdb Votes
Anubis,Stargate (1994),ESTJ,11 Pdb Votes
Colonel Jonathan 'Jack' O'Neil,Stargate (1994),ESTJ,3 Pdb Votes
Simon,Ava (2020),ESTJ,7 Pdb Votes
Pat Bevan,Nativity (2009),ESTJ,64 Pdb Votes
Alistair Krei,Big Hero 6 (2014),ESTJ,4 Pdb Votes
Rungrong,The Leaves (ฺBai Mai Tee Plid Plew),ESTJ,25 Pdb Votes
Vicki Summers,The Final Girls,ESTJ,9 Pdb Votes
Ray Foster,Bohemian Rhapsody (2018),ESTJ,8 Pdb Votes
Billy Wenan,Fatman (2020),ESTJ,36 Pdb Votes
Aunt Marie,Barbie In A Christmas Carol,ESTJ,21 Pdb Votes
King Peter,Barbie as the Island Princess (2007),ESTJ,48 Pdb Votes
Professor Stromwell,Legally Blonde (2001),ESTJ,6 Pdb Votes
Calligo,Barbie: The Pearl Princess,XXXX,4 Pdb Votes
Oswald Klaven,"I Love You, Man (2009)",ESTJ,5 Pdb Votes
Kip Killian,G-Force (2009),ESTJ,3 Pdb Votes
Lord Ozunu,Ninja Assassin,ESTJ,9 Pdb Votes
Max Lawson,Geostorm,XXXX,34 Pdb Votes
Gimbel’s Manager “Wanda”,Elf (2003),ESTJ,1 Pdb Vote
Olivia,From Prada to Nada (2011),ESTJ,20 Pdb Votes
Bren MacGuff,Juno (2007),ESTJ,10 Pdb Votes
Mr. Polaris,The Little Panda Fighter (2008),ESTJ,3 Pdb Votes
Hana,"Taxi ( تاکسی , 2015)",ESTJ,5 Pdb Votes
Forstander Frederik He,Der Kommer en Dag (The Day will come),ESTJ,3 Pdb Votes
Erik,Der Kommer en Dag (The Day will come),ESTJ,9 Pdb Votes
Douglas C. Neidermeyer,Animal House,ESTJ,7 Pdb Votes
Antoine,It's Only the End of the World (2016),ESTJ,67 Pdb Votes
Steve Claus,Arthur Christmas,ESTJ,1 Pdb Vote
Nelly Boxall,The Hours (2002),ESTJ,5 Pdb Votes
Mayor Cole,City Of Ember,ESTJ,8 Pdb Votes
Flight Officer Maude Garrett,Shadow in the Cloud,XXXX,2 Pdb Votes
Chef Hemant,Hotel Mumbai,ESTJ,5 Pdb Votes
Dr. Heller,The Meg (2018),ESTJ,33 Pdb Votes
Лена,Трудные подростки,ESTJ,3 Pdb Votes
Sturdyvant,Ma Rainey's Black Bottom (2020),ESTJ,20 Pdb Votes
Cutler,Ma Rainey's Black Bottom (2020),ESTJ,8 Pdb Votes
Fiona,Josie and the Pussycats (2001),ESTJ,30 Pdb Votes
Max Brewer,D.E.B.S. (2004),ESTJ,4 Pdb Votes
Mrs. Van Hopper,Rebecca (2020),XXXX,7 Pdb Votes
Principal Carol,The Santa Clause (trilogy),ESTJ,57 Pdb Votes
Rita,Bridesmaids (2011),ESTJ,2 Pdb Votes
Alison,Laggies (2014),ESTJ,1 Pdb Vote
Lorelai,Hannah Montana: The Movie (2009),ESTJ,1 Pdb Vote
Yancey Roberts,Re-Animated (2006),ESTJ,6 Pdb Votes
Staff Sgt. Sykes,Jarhead,ESTJ,2 Pdb Votes
Grumalda,The Long Hair of Death (1964),ESTJ,1 Pdb Vote
Cole Whittier,Bachelor Party (1984),ESTJ,3 Pdb Votes
Peter Krill,Under Siege,ESTJ,23 Pdb Votes
Commander Denniston,The Imitation Game (2014),ESTJ,3 Pdb Votes
Louis Pleyel,A Song to Remember,ESTJ,3 Pdb Votes
Alice Hunt,If Beale Street Could Talk,ESTJ,2 Pdb Votes
Ruth,Don't Listen (2020),ESTJ,5 Pdb Votes
Alan Halsey,Re-Animator (1985),ESTJ,1 Pdb Vote
Walter Seznick,The 'Burbs,XXXX,1 Pdb Vote
Stacey,Valley Girl (1983),ESTJ,3 Pdb Votes
Warden Barrot,Papillon (2017),ESTJ,17 Pdb Votes
Thomas Putnam,The Crucible (1996),ESTJ,1 Pdb Vote
Joyce Stewart,Megan Is Missing (2011),XXXX,7 Pdb Votes
Baltus Hafez,The Mummy (Franchise),ESTJ,26 Pdb Votes
Melissa Albans (Julian's mum),Wonder (2017),ESTJ,3 Pdb Votes
Savanna,Wonder (2017),ESTJ,7 Pdb Votes
King Mongkut,The King And I (1999),ESTJ,0
Russell McCormack,"Definitely, Maybe",ESTJ,4 Pdb Votes
Ben,What If (2013),ESTJ,11 Pdb Votes
Jack's Eye,King Arthur: Legend of the Sword (2017),ESTJ,9 Pdb Votes
Joanie,Cursed (2005),ESTJ,9 Pdb Votes
Rampage,Transformers (Bayverse),ESTJ,11 Pdb Votes
Bonecrusher,Transformers (Bayverse),ESTJ,16 Pdb Votes
Sloane Caldwell,Happiest Season (2020),ESTJ,51 Pdb Votes
Capulet,Romeo and Juliet: Sealed with a Kiss,ESTJ,4 Pdb Votes
First Centurion,Monty Python's Life of Brian (1979),ESTJ,3 Pdb Votes
Officer Sherman Shiner,Sleepover,ESTJ,2 Pdb Votes
Granville Sawyer,Miracle on 34th Street (1947),ESTJ,4 Pdb Votes
Susan Walker,Miracle on 34th Street (1947),ESTJ,8 Pdb Votes
Doris Walker,Miracle on 34th Street (1947),ESTJ,25 Pdb Votes
Madame Gaillard,Perfume: The Story Of A Murderer,ESTJ,9 Pdb Votes
Giuseppe Baldini,Perfume: The Story Of A Murderer,ESTJ,14 Pdb Votes
Capt. Sam Bennett,Bullitt (1968),ESTJ,2 Pdb Votes
The Warden,Megamind (2010),ESTJ,44 Pdb Votes
Guo Ming,The Martian (2015),ESTJ,1 Pdb Vote
Raymond Ainsley,Hollywood (miniserie),ESTJ,4 Pdb Votes
Tom Gibbons,Malibu’s Most Wanted (2003),ESTJ,2 Pdb Votes
Martin Burney,Sleeping with the Enemy,ESTJ,9 Pdb Votes
Mallymkun / Dormouse,Alice in Wonderland / Through the Looking Glass (2010 - 2016),ESTJ,52 Pdb Votes
Abby,Wine Country (2019),ESTJ,4 Pdb Votes
Natasha Glenville,Bridget Jones's Diary (franchise),ESTJ,14 Pdb Votes
Bandaka,buddha: the great departure,ESTJ,1 Pdb Vote
Dean Richard Van Horne,Accepted (2006),ESTJ,10 Pdb Votes
Moira,Godmothered (2020),ESTJ,1 Pdb Vote
Bobby Wells,The Secret: Dare to Dream (2020),ESTJ,2 Pdb Votes
Earl de Darkwood,"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003) (インターステラ5555, Intāsutera Fō Faibu, ""Four Five"")",ESTJ,19 Pdb Votes
Inca Princess Kawillaka,Dora and the Lost City Of Gold (2019),ESTJ,5 Pdb Votes
Pappy O’Daniel,"O Brother, Where Art Thou?",ESTJ,1 Pdb Vote
Winifred,Ballet Shoes,ESTJ,1 Pdb Vote
Nana,Ballet Shoes,ESTJ,7 Pdb Votes
Pauline Fossil,Ballet Shoes,ENTJ,22 Pdb Votes
Deus Ex Machina,The Matrix Trilogy,ESTJ,8 Pdb Votes
Josephina,Velvet Buzzsaw (2019),ESTJ,23 Pdb Votes
Beth Murphy,He's Just Not That Into You,ESTJ,5 Pdb Votes
Nurse Virginia Alves (Halloween II),Halloween (1978),ESTJ,1 Pdb Vote
Lt. Fred O'Connor,Copkiller,ESTJ,2 Pdb Votes
Clayton Townley,Mississippi Burning,ESTJ,12 Pdb Votes
Mayor Tilman,Mississippi Burning,ESTJ,2 Pdb Votes
Major Bergmann,"Roma, Open City (1945)",ESTJ,31 Pdb Votes
Jim Brown,Buffalo ‘66 (1998),ESTJ,8 Pdb Votes
Artemon,The Adventures of Buratino (Priklyucheniya Buratino; 1976),ESTJ,9 Pdb Votes
Mark Rumsfield,The 'Burbs,ESTJ,4 Pdb Votes
Milton Krest,James Bond Film Series,XXXX,2 Pdb Votes
Walter Collins,Miss Congeniality franchise,XXXX,2 Pdb Votes
Candy Ghost,Scooby-Doo (2002),ESTJ,3 Pdb Votes
Ted Denslow,BASEketball (1998),ESTJ,6 Pdb Votes
Antonia,Umberto D (1952),ESTJ,5 Pdb Votes
Babcia Wolańska,Kogel-mogel,ESTJ,21 Pdb Votes
Barbara Wolańska,Kogel-mogel,XXXX,10 Pdb Votes
Zenon Solski,Kogel-mogel,ESTJ,3 Pdb Votes
Dean Keith,Molly’s Game,ESTJ,8 Pdb Votes
Niju,Balto (1995),ESTJ,5 Pdb Votes
Jane Murdstone,The Personal History of David Copperfield,ESTJ,2 Pdb Votes
Melissa,Made of Honor (2008),ESTJ,1 Pdb Vote
Beau Burroughs,Rumor Has It... (2005),ESTJ,2 Pdb Votes
Mrs. Clayton (Grandma),A Monster Calls (2016),ESTJ,13 Pdb Votes
Christiane Kerner,"Good Bye, Lenin! (2003)",ESTJ,4 Pdb Votes
Prof. Jerry Hathaway,Real Genius,ESTJ,5 Pdb Votes
Tiffany,Problem Child,ESTJ,1 Pdb Vote
Mary,Hubie Halloween (2020),XXXX,14 Pdb Votes
Bruno Tattaglia,The Godfather (1972),ESTJ,4 Pdb Votes
Becky Barnett,Boogie Nights (1997),XXXX,12 Pdb Votes
Chet Donnelly,Weird Science (1985),ESTJ,1 Pdb Vote
Merv Kilbo,Dadnapped,ESTJ,9 Pdb Votes
Elaine,Holidate,ESTJ,19 Pdb Votes
Dr. Leo Marvin,What About Bob?,ESTJ,1 Pdb Vote
Nick Kendall,My Cousin Rachel,XXXX,2 Pdb Votes
Lt. Hiram Coffey,The Abyss,ESTJ,24 Pdb Votes
Ryker Grimborn,How to Train Your Dragon (Franchise),ESTJ,9 Pdb Votes
Olivia McNabb,Revenge of the Bridesmaids (2010),ESTJ,425 Pdb Votes
Terry,Soul (2020),ESTJ,38 Pdb Votes
Mrs. Danvers,Rebecca (2020),ESTJ,1 Pdb Vote
Professor Argon,Upside Down Magic,ESTJ,9 Pdb Votes
Ms. Knightslinger,Upside Down Magic,ESTJ,7 Pdb Votes
Jim Block,Final Destination 5 (2011),ESTJ,14 Pdb Votes
King Rowan,Cinderella (2021),ESTJ,20 Pdb Votes
Vivian,Cinderella (2021),ESTJ,13 Pdb Votes
The Devil,Goat Story Franchise,ESTJ,35 Pdb Votes
Heather Vandergeld,White Chicks (2004),ESTJ,15 Pdb Votes
Charlie Jaffey,Molly’s Game,ESTJ,1 Pdb Vote
Wilson Bulosan,30 Days of Night (2007),XXXX,2 Pdb Votes
Tania Smit-van de Merwe,District 9 (2009),XXXX,9 Pdb Votes
Gordon Tall,The Thin Red Line (1998),ESTJ,25 Pdb Votes
Julius Hoffman,The Trial of the Chicago 7 (2020),ESTJ,7 Pdb Votes
"'Petite Feuille', the French teacher",The 400 Blows (1959),ESTJ,6 Pdb Votes
Gilberte Doinel - la mère d'Antoine,The 400 Blows (1959),ESTJ,38 Pdb Votes
Mary Brown,But I'm a Cheerleader (1999),ESTJ,57 Pdb Votes
Eris,Barbie in A Mermaid Tale,ESTJ,17 Pdb Votes
محمد عرابي  Mohammad Orabi,The Book of Sun (شمس المعارف),ESTJ,34 Pdb Votes
Elvira Romero de Musicardi,Esperando la carroza,ESTJ,16 Pdb Votes
Elena García,Wrong Turn 2,ESTJ,10 Pdb Votes
Dale Murphy,Wrong Turn 2,ESTJ,3 Pdb Votes
Dennis Lapman,Final Destination 5 (2011),ESTJ,5 Pdb Votes
Clarisse Kensington,It Takes Two (1995),ESTJ,1 Pdb Vote
Pecqueux,La Bête Humaine (1938),ESTJ,1 Pdb Vote
Roubaud,La Bête Humaine (1938),ESTJ,1 Pdb Vote
Marion Mularkey,Extra Ordinary,ESTJ,0
Boring Noreen,Extra Ordinary,ESTJ,1 Pdb Vote
Dana Jones,Friday (1995),ESTJ,2 Pdb Votes
Mr. Jones,Friday (1995),ESTJ,7 Pdb Votes
Louise Chevalier,Loving Vincent (2017),ESTJ,9 Pdb Votes
Mrs.Hennessey,Hubie Halloween (2020),XXXX,1 Pdb Vote
Fox,The Elephant Man (1980),ESTJ,1 Pdb Vote
Mothershead,The Elephant Man (1980),ESTJ,4 Pdb Votes
Bytes,The Elephant Man (1980),ESTJ,7 Pdb Votes
Carr Gomm,The Elephant Man (1980),ESTJ,4 Pdb Votes
Luis Sánchez,The Book of Life (2014),ESTJ,4 Pdb Votes
Carlos Sánchez,The Book of Life (2014),ESTJ,21 Pdb Votes
Captain Mondragon,The Book of Life (2014),ESTJ,1 Pdb Vote
José Reyes,El Infierno (Hell),ESTJ,10 Pdb Votes
Anna,Welcome to Marwen (2018),ESTJ,18 Pdb Votes
Mike Nelson,Christine (2016),XXXX,5 Pdb Votes
The Wicked Witch of the East,The Wizard of Oz,ESTJ,8 Pdb Votes
John O’Mara,Gangster Squad (2013),ESTJ,4 Pdb Votes
Harry Rosenfeld,All the President's Men (1976),XXXX,8 Pdb Votes
"Principal Kenneth ""Ken"" Dwight",Middle School: The Worst Years of My Life,ESTJ,2 Pdb Votes
Danielle,Bad Girls From Valley High (2005),ESTJ,1 Pdb Vote
Teacher,"Germany, year zero",XXXX,5 Pdb Votes
Dr. Dreyfuss,The Apartment (1960),ESTJ,12 Pdb Votes
Jeff D. Sheldrake,The Apartment (1960),XXXX,8 Pdb Votes
Walt Bishop,Moonrise Kingdom (2012),ESTJ,1 Pdb Vote
Erwin Griswold,On the Basis of Sex,ESTJ,24 Pdb Votes
Ruth Bader Ginsburg,On the Basis of Sex,ESTJ,7 Pdb Votes
Tümmler,"Maries Lied: Ich war, ich weiß nicht wo",ESTJ,22 Pdb Votes
Ludovic Cruchot,Le Gendarme de Saint-Tropez (1964),ESTJ,11 Pdb Votes
C.J.,Dawn of the Dead (2004),ESTJ,18 Pdb Votes
Principal Powers,Sky High (2005),ESTJ,3 Pdb Votes
Penny Lent,Sky High (2005),ESTJ,3 Pdb Votes
Coeur de Noir,The Secret of Moonacre (2008),ESTJ,20 Pdb Votes
Sawyer Sullivan,Read it and Weep (2006),ESTJ,10 Pdb Votes
Alex Whitman,Fools Rush In (1997),ESTJ,1 Pdb Vote
Beth Gardner,The Big Sick (2017),XXXX,1 Pdb Vote
Mr. Esmond Sr,Gentlemen Prefer Blondes (1953),ESTJ,4 Pdb Votes
Lady Beekman,Gentlemen Prefer Blondes (1953),ESTJ,8 Pdb Votes
Giles Winslow Jr.,Christopher Robin (2018),ESTJ,16 Pdb Votes
William Beardsley,"Yours, Mine And Ours (2005)",ESTJ,12 Pdb Votes
Frank Beardsley,"Yours, Mine And Ours (2005)",ESTJ,9 Pdb Votes
Jessica Baker,Cheaper by the Dozen (Franchise),ESTJ,28 Pdb Votes
Jeremy Sloane,Leap Year (2010),ESTJ,5 Pdb Votes
Marie,When Harry Met Sally... (1989),ESTJ,6 Pdb Votes
Jessica,Sleepless in Seattle (1993),ESTJ,4 Pdb Votes
Lord Dharmaraj (Yamaraj),Mahabharat,XXXX,2 Pdb Votes
Jarasandha,Mahabharat,ESTJ,1 Pdb Vote
Kansa,Mahabharat,ESTJ,10 Pdb Votes
Jayadratha,Mahabharat,ESTJ,2 Pdb Votes
January,Secret Society Of Second Born Royals (2020),ESTJ,4 Pdb Votes
Dr. Faisal Raheman,My Name Is Khan,ESTJ,1 Pdb Vote
Madan Chopra,Baazigar,ESTJ,9 Pdb Votes
Glen,The Peanut Butter Falcon (2019),ESTJ,7 Pdb Votes
Bobby Anderson,Adventures in Babysitting (2016),ESTJ,3 Pdb Votes
Officer Steve Downing,Hubie Halloween (2020),ESTJ,8 Pdb Votes
Mrs. Baker,Boyz N the Hood (1991),ESTJ,4 Pdb Votes
Pamela Harris,Central Intelligence (2016),ESTJ,14 Pdb Votes
Kate Grant,Nebraska (2013),ESTJ,8 Pdb Votes
Wendy,Bedtime Stories (2008),ESTJ,1 Pdb Vote
Kim-Ly,Turbo,ESTJ,2 Pdb Votes
Bartholomew,Rollerball (1975),XXXX,5 Pdb Votes
Dr. Glickenstein,Igor,ESTJ,6 Pdb Votes
Aunt Olga,"Wild Strawberries (Smultronstället, 1956)",ESTJ,9 Pdb Votes
Agda,"Wild Strawberries (Smultronstället, 1956)",ESTJ,8 Pdb Votes
Mrs. Borg,"Wild Strawberries (Smultronstället, 1956)",ESTJ,4 Pdb Votes
Dr. Evald Borg,"Wild Strawberries (Smultronstället, 1956)",ESTJ,4 Pdb Votes
Emily Sanderson,Roxbury (1998),ESTJ,5 Pdb Votes
Warren Miller,Wildlife (2018),ESTJ,2 Pdb Votes
Inspector Karl Lohmann,M (1931),ESTJ,40 Pdb Votes
Captain Hanks,Men of honor (2000),ESTJ,25 Pdb Votes
Eunice,Hotel Transylvania (2012),ESTJ,5 Pdb Votes
Fallon,Barbie in A Mermaid Tale,ESTJ,6 Pdb Votes
Cop,Circle (2015),ESTJ,17 Pdb Votes
Lawyer,Circle (2015),ESTJ,7 Pdb Votes
"Cook ""Las ratas"" (segment)",Wild Tales (Relatos salvajes) (2014),XXXX,5 Pdb Votes
Vincenzo,Mine Vaganti,XXXX,59 Pdb Votes
Antonio,Mine Vaganti,ESTJ,1 Pdb Vote
Renée,Barbie and the Three Musketeers (2009),ESTJ,1 Pdb Vote
Walter Chang,Tremors,ESTJ,6 Pdb Votes
Tresillo,Trolls World Tour,ESTJ,30 Pdb Votes
Wani,Trolls World Tour,ESTJ,24 Pdb Votes
Lita Ford,The Runaways (2010),ESTJ,27 Pdb Votes
"Lynette Alice ""Squeaky"" Fromme",Once Upon a Time in... Hollywood (2019),ESTJ,30 Pdb Votes
Sara Fitzgerald,My Sister's Keeper (2009),ESTJ,18 Pdb Votes
Cybil Bennett,Silent Hill (2006-2012),ESTJ,72 Pdb Votes
Mushnik,Little Shop of Horrors,ESTJ,1 Pdb Vote
Harlan Ogilvy,War of the Worlds (2005),ESTJ,69 Pdb Votes
Lt. Joshi,Blade Runner,ESTJ,11 Pdb Votes
Beauty Smith,White Fang (1991),ESTJ,1 Pdb Vote
Mabel Simmons,Madea,ESTJ,1 Pdb Vote
The Lord,Belladonna of Sadness (1973) (哀しみのベラドンナ),ESTJ,12 Pdb Votes
Irene/Ailin,So I Married An Anti-fan (2016),XXXX,18 Pdb Votes
Chai Xin Yi,At Cafe 6 (2016),XXXX,3 Pdb Votes
Dr. John Howland,Still Alice,ESTJ,7 Pdb Votes
Ben Harp,Point Break (1991),ESTJ,3 Pdb Votes
Sergeant Major Mervis Volkom,Ghosts of Girlfriends Past (2009),ESTJ,9 Pdb Votes
Sandra Volkom,Ghosts of Girlfriends Past (2009),ESTJ,9 Pdb Votes
Patricia Eden,You've Got Mail (1998),ESTJ,0
Egeus,A Midsummer Night's Dream (1999),ESTJ,0
John Hickham,October Sky (1999),ESTJ,0
Johnny Friendly,On the Waterfront (1954),ESTJ,0
King Yeongjo,The Throne (2015),ESTJ,3 Pdb Votes
Ladislav Vaněk,Anthropoid (2016),ESTJ,2 Pdb Votes
Jim Brody,Freddy Got Fingered (2001),ESTJ,17 Pdb Votes
Matchmaker,Mulan (2020),ESTJ,3 Pdb Votes
Colonel Zakharov,Red Sparrow (2018),ESTJ,2 Pdb Votes
"Roberta Olivia ""Bobbie"" Salazar",Four Sisters and a Wedding,ESTJ,40 Pdb Votes
Mr. Church,The Expendables,ESTJ,3 Pdb Votes
Peter Brandt,Collateral Damage (2002),ESTJ,1 Pdb Vote
Angela,Junior (1994),XXXX,2 Pdb Votes
Owen Davidson,Ip Man,ESTJ,8 Pdb Votes
Barton Geddes,Ip Man,ESTJ,17 Pdb Votes
"William ""Weatherall"" Wilkins",Mary Poppins Returns (2018),ESTJ,13 Pdb Votes
Wan Zong-hua,Ip Man,ESTJ,7 Pdb Votes
Gestapo-man Breitner,Soldaat van Oranje / Soldier of Orange (1977),XXXX,3 Pdb Votes
Mr. Poe,Lemony Snicket's A Series of Unfortunate Events (2004),ESTJ,11 Pdb Votes
Lt. Jackson,Felon (2008),ESTJ,1 Pdb Vote
Herman Gómez,Shot Caller (2017),ESTJ,3 Pdb Votes
Contessa,Animalympics,ESTJ,1 Pdb Vote
Pippa,The Huntsman: Winter's War,ESTJ,2 Pdb Votes
Chaudhary Baldev Singh,Dilwale Dulhania Le Jayenge,ESTJ,13 Pdb Votes
Anna Morales,A Most Violent Year,ESTJ,7 Pdb Votes
Tanner Boyle,Bad News Bears (2005),ESTJ,1 Pdb Vote
Amanda Whurlitzer,Bad News Bears (2005),ESTJ,3 Pdb Votes
Kane Lao,Dai Si Hing (2018),ESTJ,5 Pdb Votes
Jesse Hall,The Mighty Ducks Trilogy,ESTJ,4 Pdb Votes
Jack Reilly,The Mighty Ducks Trilogy,ESTJ,1 Pdb Vote
Miss Mantel,The Falling,ESTJ,1 Pdb Vote
Dr. McPhee,Night At The Museum (Franchise),ESTJ,28 Pdb Votes
Miranda Biondi,Amarcord (1973),ESTJ,1 Pdb Vote
Aurelio Biondi,Amarcord (1973),ESTJ,3 Pdb Votes
Susan Whitaker,"Love, Guaranteed",ESTJ,16 Pdb Votes
"""Fatso"" Po",Ip Man,ESTJ,5 Pdb Votes
Gus,Lars and the Real Girl,ESTJ,17 Pdb Votes
Master Hung Chun-Nam,Ip Man,ESTJ,7 Pdb Votes
Death Eaters,Harry Potter / Wizarding World Films,ESTJ,59 Pdb Votes
Tybalt,Romeo & Juliet (2013),ESTJ,6 Pdb Votes
Frank Harlan,Joe Kidd (1972),XXXX,9 Pdb Votes
Joe Miller,Philadelphia (1993),ESTJ,11 Pdb Votes
Lord Redbrick,Gnomeo and Juliet,ESTJ,14 Pdb Votes
The Boss,CJ7 (2008),ESTJ,5 Pdb Votes
Johnny,CJ7 (2008),ESTJ,7 Pdb Votes
Marie,Chocolat,ESTJ,1 Pdb Vote
Yashvardhan Raichand,Kabhi Khushi Kabhie Gham... (2001),ESTJ,21 Pdb Votes
Maggie Blake,Malavita: The Family,ESTJ,5 Pdb Votes
Athena,A Cinderella Story: If the Shoe Fits (2016),ESTJ,2 Pdb Votes
Doña Elena,Like Water for Chocolate,ESTJ,11 Pdb Votes
Satya [Gangster],Om Movie [Kannada],ESTJ,1 Pdb Vote
Alice,Madagascar (Franchise),ESTJ,70 Pdb Votes
Bobby,Adventureland (2009),ESTJ,1 Pdb Vote
Anshuman,Jab We Met (2007),XXXX,11 Pdb Votes
Captain Smolsky,Bugsy Malone,ESTJ,2 Pdb Votes
Fat Sam Staccetto,Bugsy Malone,ESTJ,3 Pdb Votes
Sanjay Mehra,Krrish (Film Series),ESTJ,52 Pdb Votes
Sivagami,Baahubali (Film Series),ESTJ,1 Pdb Vote
Cliff Forrester,The Crush (1993),ESTJ,3 Pdb Votes
Jake McKenna,U-Turn (1997),ESTJ,5 Pdb Votes
"Julie ""Jules"" Baxer",What To Expect When You're Expecting,ESTJ,4 Pdb Votes
Tommy Calligan,Eye Candy,ESTJ,7 Pdb Votes
Reptillus Maximus,Toy Story (Franchise),ESTJ,57 Pdb Votes
The Monkey,Toy Story (Franchise),ESTJ,51 Pdb Votes
Sarge / Sergeant,Toy Story (Franchise),ESTJ,25 Pdb Votes
Lana Jong,How to Lose a Guy in 10 days,ESTJ,14 Pdb Votes
Cadet Dotson,Major Payne,ESTJ,14 Pdb Votes
Oberstleutnant Anton Grubitz,The Lives Of Others (2006),ESTJ,5 Pdb Votes
Lee Bros. supervisor,The Texas Chainsaw Massacre (Franchise),ESTJ,25 Pdb Votes
Eric Hill,The Texas Chainsaw Massacre (Franchise),ESTJ,22 Pdb Votes
Anton,The Perfection,ESTJ,35 Pdb Votes
Ives,Tenet (2020),ESTJ,83 Pdb Votes
Vivien,Level 16,ESTJ,10 Pdb Votes
Pierfrancesco,Tolo Tolo,ESTJ,18 Pdb Votes
Taggart,Blazing Saddles,ESTJ,3 Pdb Votes
Prince Achmed,Aladdin (1992),ESTJ,9 Pdb Votes
Ernesto Olivetti,The Da Vinci Code,XXXX,5 Pdb Votes
Maximilian Richter,The Da Vinci Code,ESTJ,3 Pdb Votes
Leo / Liam O'Bannon,Miller's Crossing (1990),ESTJ,16 Pdb Votes
Henry T. Fleming,...And Justice For All (1979),ESTJ,1 Pdb Vote
